check_key,area,region,attributed_boss,nearest_grace_flag,nearest_grace_name,grace_dist_u,within_cap,tier,field_dist_u
"614839,0:2048397010::",cerulean,Mountaintops of the Giants,Ghostflame Dragon and Skeletons,68483900,Cerulean Coast,213,0,2field,7
"614839,0:2048397020::",cerulean,Mountaintops of the Giants,Ghostflame Dragon and Skeletons,68483900,Cerulean Coast,207,0,2field,17
"614839,0:2048397030::",charo,Mountaintops of the Giants,Death Rite Bird,68483901,Charo's Hidden Grave,131,1,2field,211
"614839,0:2048397040::",charo,Mountaintops of the Giants,Ghostflame Dragon and Skeletons,68493900,Grand Altar of Dragon Communion,213,0,2field,304
"614839,0:2048397050::",charo,Mountaintops of the Giants,Death Rite Bird,68483901,Charo's Hidden Grave,67,1,2field,140
"614840,0:2048407000::",ellac,Mountaintops of the Giants,Jagged Peak Drake Boss,68483901,Charo's Hidden Grave,339,0,2field,290
"614840,0:2048407010::",charo,Mountaintops of the Giants,Death Rite Bird,68474101,Ellac River Downstream,288,0,2field,199
"614840,0:2048407020::",ellac,Mountaintops of the Giants,Death Rite Bird,68474101,Ellac River Downstream,144,1,2field,339
"614841,0:2048417000::",gravesite,Mountaintops of the Giants,Jagged Peak Drake Boss,68474101,Ellac River Downstream,274,0,2field,329
"614841,0:2048417010::",gravesite,Mountaintops of the Giants,Death Rite Bird,68474101,Ellac River Downstream,166,0,2field,452
"614841,0:2048417030::",gravesite,Mountaintops of the Giants,Jagged Peak Drake Boss,61474100,Scorched Ruins,360,0,2field,345
"614841,0:2048417700::",gravesite,Mountaintops of the Giants,Death Rite Bird,68474101,Ellac River Downstream,209,0,2field,390
"614841,0:2048417800::",gravesite,Mountaintops of the Giants,Jagged Peak Drake Boss,61484200,Pillar Path Waypoint,402,0,2field,346
"614842,0:2048427000::",gravesite,Mountaintops of the Giants,Black Knight Edredd,61484200,Pillar Path Waypoint,170,0,2field,354
"614842,0:2048427020::",gravesite,Mountaintops of the Giants,Black Knight Edredd,61484200,Pillar Path Waypoint,87,1,2field,420
"614842,0:2048427900::",gravesite,Mountaintops of the Giants,Jagged Peak Drake Boss,61484200,Pillar Path Waypoint,234,0,2field,354
"614843,0:2048437000::",gravesite,Mountaintops of the Giants,Ghostflame Dragon Boss,61474300,Ellac River Cave,164,0,2field,341
"614843,0:2048437010::",gravesite,Mountaintops of the Giants,Black Knight Edredd,61484300,Pillar Path Cross,100,1,2field,275
"614843,0:2048437020::",gravesite,Mountaintops of the Giants,Ghostflame Dragon Boss,61484300,Pillar Path Cross,225,0,2field,286
"614843,0:2048437030::",gravesite,Mountaintops of the Giants,Ghostflame Dragon Boss,61484300,Pillar Path Cross,133,1,2field,378
"614843,0:2048437700::",gravesite,Mountaintops of the Giants,Black Knight Edredd,61484300,Pillar Path Cross,8,1,2field,288
"614844,0:2048447000::",ensis,Mountaintops of the Giants,Black Knight Garrew,61474401,Castle Ensis Checkpoint,70,1,2field,180
"614844,0:2048447010::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,61484401,Castle-Lord's Chamber,87,1,2field,286
"614844,0:2048447020::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,61484401,Castle-Lord's Chamber,94,1,2field,286
"614844,0:2048447030::",ensis,Mountaintops of the Giants,Black Knight Garrew,61474401,Castle Ensis Checkpoint,64,1,2field,176
"614844,0:2048447040::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,61484401,Castle-Lord's Chamber,111,1,2field,250
"614844,0:2048447050::",ensis,Mountaintops of the Giants,Black Knight Garrew,61484401,Castle-Lord's Chamber,132,1,2field,292
"614844,0:2048447060::",ensis,Mountaintops of the Giants,Black Knight Garrew,61484401,Castle-Lord's Chamber,140,1,2field,287
"614844,0:2048447070::",ensis,Mountaintops of the Giants,Black Knight Garrew,61484401,Castle-Lord's Chamber,17,1,2field,293
"614844,0:2048447080::",scadualtus,Mountaintops of the Giants,Black Knight Garrew,61484401,Castle-Lord's Chamber,85,1,2field,291
"614844,0:2048447500::",scadualtus,Mountaintops of the Giants,Black Knight Garrew,69484500,Highroad Cross,7,1,2field,256
"614844,0:2048447800::",ensis,Mountaintops of the Giants,Black Knight Garrew,61484401,Castle-Lord's Chamber,83,1,2field,281
"614844,0:2048447810::",ensis,Mountaintops of the Giants,Ghostflame Dragon Boss,61484401,Castle-Lord's Chamber,55,1,2field,270
"614845,0:2048457000::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69484500,Highroad Cross,256,0,2field,352
"614845,0:2048457510::",scadualtus,Mountaintops of the Giants,Black Knight Garrew,69484500,Highroad Cross,6,1,2field,264
"614845,0:2048457520::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494400,Moorth Ruins,76,1,2field,297
"614846,0:2048467010::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69484700,Ancient Ruins Base,201,0,2field,411
"614846,0:2048467030::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,281,0,2field,228
"614846,0:2048467040::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69484700,Ancient Ruins Base,199,0,2field,351
"614846,0:2048467050::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69484700,Ancient Ruins Base,197,0,2field,376
"614846,0:2048467060::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69484700,Ancient Ruins Base,183,0,2field,346
"614846,0:2048467090::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69484700,Ancient Ruins Base,249,0,2field,300
"614846,0:2048467500::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69484700,Ancient Ruins Base,183,0,2field,371
"614846,0:2048467510::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69484700,Ancient Ruins Base,278,0,2field,339
"614937,0:2049377000::",cerulean,Mountaintops of the Giants,Ghostflame Dragon and Skeletons,68503800,Finger Ruins of Rhia,310,0,2field,386
"614938,0:2049387000::",jaggedpeak_foot,Mountaintops of the Giants,Ghostflame Dragon and Skeletons,68493900,Grand Altar of Dragon Communion,112,1,2field,378
"614938,0:2049387010::",jaggedpeak_foot,Mountaintops of the Giants,Ghostflame Dragon and Skeletons,68493900,Grand Altar of Dragon Communion,199,0,2field,326
"614938,0:2049387020::",jaggedpeak_foot,Mountaintops of the Giants,Ghostflame Dragon and Skeletons,68493900,Grand Altar of Dragon Communion,132,1,2field,470
"614938,0:2049387030::",jaggedpeak_foot,Mountaintops of the Giants,Ghostflame Dragon and Skeletons,68493900,Grand Altar of Dragon Communion,116,1,2field,356
"614938,0:2049387060::",cerulean,Mountaintops of the Giants,Ghostflame Dragon and Skeletons,68503800,Finger Ruins of Rhia,185,0,2field,445
"614939,0:2049397000::",jaggedpeak_foot,Mountaintops of the Giants,Jagged Peak Drake Boss,68493900,Grand Altar of Dragon Communion,205,0,2field,296
"614942,0:2049427000::",gravesite,Mountaintops of the Giants,Black Knight Edredd,69494302,Behind the Fort of Reprimand,199,0,2field,104
"614942,0:2049427010::",abyssal,Mountaintops of the Giants,Black Knight Edredd,68484300,Divided Falls,212,0,2field,122
"614943,0:2049437000::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494300,"Moorth Highway, South",112,1,2field,5
"614943,0:2049437200::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494300,"Moorth Highway, South",95,1,2field,170
"614943,0:2049437210::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,29,1,2field,78
"614943,0:2049437220::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,34,1,2field,21
"614943,0:2049437230::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494302,Behind the Fort of Reprimand,49,1,2field,37
"614943,0:2049437240::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,44,1,2field,49
"614943,0:2049437250::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,49,1,2field,54
"614943,0:2049437260::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,45,1,2field,52
"614943,0:2049437270::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494302,Behind the Fort of Reprimand,11,1,2field,18
"614943,0:2049437280::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494302,Behind the Fort of Reprimand,21,1,2field,12
"614943,0:2049437290::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,19,1,2field,37
"614943,0:2049437300::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494302,Behind the Fort of Reprimand,27,1,2field,5
"614943,0:2049437310::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,29,1,2field,40
"614943,0:2049437320::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,29,1,2field,63
"614943,0:2049437330::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,47,1,2field,55
"614943,0:2049437340::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,35,1,2field,54
"614943,0:2049437350::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,17,1,2field,42
"614943,0:2049437360::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,43,1,2field,56
"614943,0:2049437370::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,22,1,2field,55
"614943,0:2049437380::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494302,Behind the Fort of Reprimand,31,1,2field,24
"614943,0:2049437500::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494302,Behind the Fort of Reprimand,31,1,2field,8
"614943,0:2049437520::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,41,1,2field,42
"614943,0:2049437600::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494302,Behind the Fort of Reprimand,28,1,2field,2
"614943,0:2049437620::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494302,Behind the Fort of Reprimand,28,1,2field,39
"614943,0:2049437900::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,63,1,2field,68
"614943,0:2049437910::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494302,Behind the Fort of Reprimand,46,1,2field,42
"614943,0:2049437920::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,25,1,2field,53
"614943,0:2049437930::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,36,1,2field,21
"614943,0:2049437940::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494301,Fort of Reprimand,42,1,2field,40
"614944,0:2049440990::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494401,Bonny Village,65,1,2field,181
"614944,0:2049447020::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494401,Bonny Village,95,1,2field,198
"614944,0:2049447030::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494401,Bonny Village,100,1,2field,251
"614944,0:2049447040::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494400,Moorth Ruins,112,1,2field,242
"614944,0:2049447050::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494401,Bonny Village,90,1,2field,249
"614944,0:2049447060::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69494401,Bonny Village,117,1,2field,261
"614944,0:2049447070::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494300,"Moorth Highway, South",186,0,2field,107
"614944,0:2049447090::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494401,Bonny Village,89,1,2field,201
"614944,0:2049447500::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494401,Bonny Village,78,1,2field,252
"614944,0:2049447530::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494400,Moorth Ruins,7,1,2field,263
"614944,0:2049447900::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494401,Bonny Village,72,1,2field,206
"614945,0:2049457000::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69504500,Recluses' River Upstream,169,0,2field,25
"614945,0:2049457010::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69504500,Recluses' River Upstream,169,0,2field,37
"614945,0:2049457050::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69494400,Moorth Ruins,149,1,2field,156
"614945,0:2049457200::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69504500,Recluses' River Upstream,256,0,2field,95
"614945,0:2049457500::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69504500,Recluses' River Upstream,207,0,2field,65
"614945,0:2049457510::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69504500,Recluses' River Upstream,188,0,2field,82
"614946,0:2049467010::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,152,1,2field,250
"614946,0:2049467510::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,223,0,2field,314
"614946,0:2049467520::",scadualtus_recluse,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,65,1,2field,232
"614946,0:2049467530::",scadualtus_recluse,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,109,1,2field,188
"614946,0:2049467540::",scadualtus_recluse,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,99,1,2field,206
"614946,0:2049467550::",scadualtus_recluse,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,125,1,2field,189
"614946,0:2049467560::",scadualtus_recluse,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,157,1,2field,156
"614946,0:2049467570::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,253,0,2field,325
"614946,0:2049467580::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,235,0,2field,306
"614946,0:2049467590::",scadualtus_recluse,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,81,1,2field,221
"614946,0:2049467600::",scadualtus_recluse,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,68,1,2field,228
"614946,0:2049467900::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,309,0,2field,204
"614947,0:2049477000::",scadualtus,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,246,0,2field,340
"614947,0:2049477500::",scadualtus_recluse,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,24,1,2field,272
"614947,0:2049477510::",scadualtus_recluse,Mountaintops of the Giants,Ralva the Great Red Bear,69494700,Castle Watering Hole,23,1,2field,292
"614948,0:2049487000::",scaduview,Mountaintops of the Giants,Ralva the Great Red Bear,69494801,"Shadow Keep, Back Gate",31,1,2field,586
"614949,0:2049490900::",scaduview,Mountaintops of the Giants,[capstone] Fire Giant,69494800,Scaduview,168,0,4capstone,845
"614949,0:2049497500::",scaduview,Mountaintops of the Giants,[capstone] Fire Giant,69494800,Scaduview,305,0,4capstone,826
"614949,0:2049497510::",scaduview,Mountaintops of the Giants,[capstone] Fire Giant,69494800,Scaduview,170,0,4capstone,834
"614949,0:2049497520::",scaduview,Mountaintops of the Giants,[capstone] Fire Giant,69494800,Scaduview,309,0,4capstone,824
"614949,0:2049497530::",scaduview,Mountaintops of the Giants,[capstone] Fire Giant,69494800,Scaduview,312,0,4capstone,826
"614949,0:2049497540::",scaduview,Mountaintops of the Giants,[capstone] Fire Giant,69494800,Scaduview,309,0,4capstone,827
"614949,0:2049497550::",scaduview,Mountaintops of the Giants,[capstone] Fire Giant,69494800,Scaduview,305,0,4capstone,824
"615038,0:2050387000::",cerulean_rhia,Mountaintops of the Giants,Ghostflame Dragon and Skeletons,68503800,Finger Ruins of Rhia,183,0,2field,630
"615038,0:2050387010::",cerulean_rhia,Mountaintops of the Giants,Ghostflame Dragon and Skeletons,68503800,Finger Ruins of Rhia,69,1,2field,534
"615041,0:2050417010::",abyssal,Mountaintops of the Giants,Jagged Peak Drake Boss,68504200,Abyssal Woods,233,0,2field,264
"615043,0:2050437000::",scadualtus_recluse,Mountaintops of the Giants,Ghostflame Dragon Boss,69504400,Recluses' River Downstream,197,0,2field,204
"615043,0:2050437010::",abyssal,Mountaintops of the Giants,Black Knight Edredd,68504200,Abyssal Woods,177,0,2field,209
"615043,0:2050437040::",abyssal,Mountaintops of the Giants,Black Knight Edredd,68504200,Abyssal Woods,196,0,2field,237
"615043,0:2050437220::",scadualtus,Mountaintops of the Giants,Black Knight Edredd,69494302,Behind the Fort of Reprimand,73,1,2field,81
"615043,0:2050437500::",scadualtus_high,Mountaintops of the Giants,Black Knight Edredd,69504300,Scaduview Cross,7,1,2field,163
"615043,0:2050437720::",scadualtus_recluse,Mountaintops of the Giants,Ghostflame Dragon Boss,69494401,Bonny Village,175,0,2field,170
"615044,0:2050447000::",scadualtus_recluse,Mountaintops of the Giants,Ghostflame Dragon Boss,69504400,Recluses' River Downstream,46,1,2field,374
"615044,0:2050447010::",scadualtus_recluse,Mountaintops of the Giants,Ghostflame Dragon Boss,69504400,Recluses' River Downstream,115,1,2field,276
"615044,0:2050447020::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494401,Bonny Village,95,1,2field,260
"615044,0:2050447030::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69494401,Bonny Village,99,1,2field,264
"615044,0:2050447040::",scadualtus,Mountaintops of the Giants,Ghostflame Dragon Boss,69504400,Recluses' River Downstream,131,1,2field,264
