param	ordinal	column	type
SpEffectParam	341	clearTarget	UNKNOWN
SpEffectParam	342	fakeTargetIgnoreAjin	UNKNOWN
SpEffectParam	343	fakeTargetIgnoreMirageArts	UNKNOWN
SpEffectParam	344	requestForceJoinBlackSOS_B	UNKNOWN
SpEffectParam	345	isDestinedDeathHpMult	UNKNOWN
SpEffectParam	346	isHpBurnEffect	UNKNOWN
SpEffectParam	347	unknown_0x352_6	UNKNOWN
SpEffectParam	348	unknown_0x352_7	UNKNOWN
SpEffectParam	349	unknown_0x353_0	UNKNOWN
SpEffectParam	350	unknown_0x353_1	UNKNOWN
SpEffectParam	351	unknown_0x353_2	UNKNOWN
SpEffectParam	352	unknown_0x353_3	UNKNOWN
SpEffectParam	353	unknown_0x353_4	UNKNOWN
SpEffectParam	354	unknown_0x353_5	UNKNOWN
SpEffectParam	355	changeSuperArmorPoint	UNKNOWN
SpEffectParam	356	changeSaPoint	UNKNOWN
SpEffectParam	357	hugeEnemyPickupHeightOverwrite	UNKNOWN
SpEffectParam	358	poisonDefDamageRate	UNKNOWN
SpEffectParam	359	diseaseDefDamageRate	UNKNOWN
SpEffectParam	360	bloodDefDamageRate	UNKNOWN
SpEffectParam	361	curseDefDamageRate	UNKNOWN
SpEffectParam	362	freezeDefDamageRate	UNKNOWN
SpEffectParam	363	sleepDefDamageRate	UNKNOWN
SpEffectParam	364	madnessDefDamageRate	UNKNOWN
SpEffectParam	365	overwrite_maxBackhomeDist	UNKNOWN
SpEffectParam	366	overwrite_backhomeDist	UNKNOWN
SpEffectParam	367	overwrite_backhomeBattleDist	UNKNOWN
SpEffectParam	368	overwrite_BackHome_LookTargetDist	UNKNOWN
SpEffectParam	369	goodsConsumptionRate	UNKNOWN
SpEffectParam	370	guardStaminaMult	UNKNOWN
SpEffectParam	371	spiritDeathSpEffectId	UNKNOWN
SpEffectParam	372		UNKNOWN
SpEffectSetParam	0	ID	UNKNOWN
SpEffectSetParam	1	Name	UNKNOWN
SpEffectSetParam	2	spEffectId1	UNKNOWN
SpEffectSetParam	3	spEffectId2	UNKNOWN
SpEffectSetParam	4	spEffectId3	UNKNOWN
SpEffectSetParam	5	spEffectId4	UNKNOWN
SpEffectSetParam	6		UNKNOWN
SpEffectVfxParam	0	ID	UNKNOWN
SpEffectVfxParam	1	Name	UNKNOWN
SpEffectVfxParam	2	midstSfxId	UNKNOWN
SpEffectVfxParam	3	midstSeId	UNKNOWN
SpEffectVfxParam	4	initSfxId	UNKNOWN
SpEffectVfxParam	5	initSeId	UNKNOWN
SpEffectVfxParam	6	finishSfxId	UNKNOWN
SpEffectVfxParam	7	finishSeId	UNKNOWN
SpEffectVfxParam	8	camouflageBeginDist	UNKNOWN
SpEffectVfxParam	9	camouflageEndDist	UNKNOWN
SpEffectVfxParam	10	transformProtectorId	UNKNOWN
SpEffectVfxParam	11	midstDmyId	UNKNOWN
SpEffectVfxParam	12	initDmyId	UNKNOWN
SpEffectVfxParam	13	finishDmyId	UNKNOWN
SpEffectVfxParam	14	effectType	UNKNOWN
SpEffectVfxParam	15	soulParamIdForWepEnchant	UNKNOWN
SpEffectVfxParam	16	playCategory	UNKNOWN
SpEffectVfxParam	17	playPriority	UNKNOWN
SpEffectVfxParam	18	existEffectForLarge	UNKNOWN
SpEffectVfxParam	19	existEffectForSoul	UNKNOWN
SpEffectVfxParam	20	effectInvisibleAtCamouflage	UNKNOWN
SpEffectVfxParam	21	useCamouflage	UNKNOWN
SpEffectVfxParam	22	invisibleAtFriendCamouflage	UNKNOWN
SpEffectVfxParam	23	isHideFootEffect_forCamouflage	UNKNOWN
SpEffectVfxParam	24	halfCamouflage	UNKNOWN
SpEffectVfxParam	25	isFullBodyTransformProtectorId	UNKNOWN
SpEffectVfxParam	26	isInvisibleWeapon	UNKNOWN
SpEffectVfxParam	27	isSilence	UNKNOWN
SpEffectVfxParam	28	isMidstFullbody	UNKNOWN
SpEffectVfxParam	29	isInitFullbody	UNKNOWN
SpEffectVfxParam	30	isFinishFullbody	UNKNOWN
SpEffectVfxParam	31	isVisibleDeadChr	UNKNOWN
SpEffectVfxParam	32	isUseOffsetEnchantSfxSize	UNKNOWN
SpEffectVfxParam	33	unknown_0x2f_7	UNKNOWN
SpEffectVfxParam	34	decalId1	UNKNOWN
SpEffectVfxParam	35	decalId2	UNKNOWN
SpEffectVfxParam	36	footEffectPriority	UNKNOWN
SpEffectVfxParam	37	footEffectOffset	UNKNOWN
SpEffectVfxParam	38	traceSfxIdOffsetType	UNKNOWN
SpEffectVfxParam	39	forceDeceasedType	UNKNOWN
SpEffectVfxParam	40	enchantStartDmyId_0	UNKNOWN
SpEffectVfxParam	41	enchantEndDmyId_0	UNKNOWN
SpEffectVfxParam	42	enchantStartDmyId_1	UNKNOWN
SpEffectVfxParam	43	enchantEndDmyId_1	UNKNOWN
SpEffectVfxParam	44	enchantStartDmyId_2	UNKNOWN
SpEffectVfxParam	45	enchantEndDmyId_2	UNKNOWN
SpEffectVfxParam	46	enchantStartDmyId_3	UNKNOWN
SpEffectVfxParam	47	enchantEndDmyId_3	UNKNOWN
SpEffectVfxParam	48	enchantStartDmyId_4	UNKNOWN
SpEffectVfxParam	49	enchantEndDmyId_4	UNKNOWN
SpEffectVfxParam	50	enchantStartDmyId_5	UNKNOWN
SpEffectVfxParam	51	enchantEndDmyId_5	UNKNOWN
SpEffectVfxParam	52	enchantStartDmyId_6	UNKNOWN
SpEffectVfxParam	53	enchantEndDmyId_6	UNKNOWN
SpEffectVfxParam	54	enchantStartDmyId_7	UNKNOWN
SpEffectVfxParam	55	enchantEndDmyId_7	UNKNOWN
SpEffectVfxParam	56	SfxIdOffsetType	UNKNOWN
SpEffectVfxParam	57	phantomParamOverwriteType	UNKNOWN
SpEffectVfxParam	58	camouflageMinAlpha	UNKNOWN
SpEffectVfxParam	59	wetAspectType	UNKNOWN
SpEffectVfxParam	60	phantomParamOverwriteId	UNKNOWN
SpEffectVfxParam	61	materialParamId	UNKNOWN
SpEffectVfxParam	62	materialParamInitValue	UNKNOWN
SpEffectVfxParam	63	materialParamTargetValue	UNKNOWN
SpEffectVfxParam	64	materialParamFadeTime	UNKNOWN
SpEffectVfxParam	65	footDecalMaterialOffsetOverwriteId	UNKNOWN
SpEffectVfxParam	66	unknown_0x96	UNKNOWN
SpEffectVfxParam	67	unknown_0x97	UNKNOWN
SpEffectVfxParam	68	unknown_0x98	UNKNOWN
SpEffectVfxParam	69	unknown_0x99	UNKNOWN
SpEffectVfxParam	70	unknown_0x9a	UNKNOWN
SpEffectVfxParam	71	pad	UNKNOWN
SpEffectVfxParam	72		UNKNOWN
SwordArtsParam	0	ID	UNKNOWN
SwordArtsParam	1	Name	UNKNOWN
SwordArtsParam	2	disableParam_NT	UNKNOWN
SwordArtsParam	3	disableParamReserve1	UNKNOWN
SwordArtsParam	4	disableParamReserve2	UNKNOWN
SwordArtsParam	5	swordArtsType	UNKNOWN
SwordArtsParam	6	artsSpeedType	UNKNOWN
SwordArtsParam	7	refStatus	UNKNOWN
SwordArtsParam	8	isRefRightArts	UNKNOWN
SwordArtsParam	9	isGrayoutLeftHand	UNKNOWN
SwordArtsParam	10	isGrayoutRightHand	UNKNOWN
SwordArtsParam	11	isGrayoutBothHand	UNKNOWN
SwordArtsParam	12	reserve2	UNKNOWN
SwordArtsParam	13	usePoint_L1	UNKNOWN
SwordArtsParam	14	usePoint_L2	UNKNOWN
SwordArtsParam	15	usePoint_R1	UNKNOWN
SwordArtsParam	16	usePoint_R2	UNKNOWN
SwordArtsParam	17	textId	UNKNOWN
SwordArtsParam	18	useMagicPoint_L1	UNKNOWN
SwordArtsParam	19	useMagicPoint_L2	UNKNOWN
SwordArtsParam	20	useMagicPoint_R1	UNKNOWN
SwordArtsParam	21	useMagicPoint_R2	UNKNOWN
SwordArtsParam	22	swordArtsTypeNew	UNKNOWN
SwordArtsParam	23	iconId	UNKNOWN
SwordArtsParam	24	aiUsageId	UNKNOWN
SwordArtsParam	25		UNKNOWN
TalkParam	0	ID	UNKNOWN
TalkParam	1	Name	UNKNOWN
TalkParam	2	disableParam_NT	UNKNOWN
TalkParam	3	disableParamReserve1	UNKNOWN
TalkParam	4	disableParamReserve2	UNKNOWN
TalkParam	5	msgId	UNKNOWN
TalkParam	6	voiceId	UNKNOWN
TalkParam	7	spEffectId0	UNKNOWN
TalkParam	8	motionId0	UNKNOWN
TalkParam	9	spEffectId1	UNKNOWN
TalkParam	10	motionId1	UNKNOWN
TalkParam	11	returnPos	UNKNOWN
TalkParam	12	reactionId	UNKNOWN
TalkParam	13	eventId	UNKNOWN
TalkParam	14	msgId_female	UNKNOWN
TalkParam	15	voiceId_female	UNKNOWN
TalkParam	16	lipSyncStart	UNKNOWN
TalkParam	17	lipSyncTime	UNKNOWN
TalkParam	18	pad2	UNKNOWN
TalkParam	19	timeout	UNKNOWN
TalkParam	20	talkAnimationId	UNKNOWN
TalkParam	21	isForceDisp	UNKNOWN
TalkParam	22	pad3	UNKNOWN
TalkParam	23	pad1	UNKNOWN
TalkParam	24		UNKNOWN
ThrowDirectionSfxParam	0	ID	UNKNOWN
ThrowDirectionSfxParam	1	Name	UNKNOWN
ThrowDirectionSfxParam	2	sfxId_00	UNKNOWN
ThrowDirectionSfxParam	3	sfxId_01	UNKNOWN
ThrowDirectionSfxParam	4	sfxId_02	UNKNOWN
ThrowDirectionSfxParam	5	sfxId_03	UNKNOWN
ThrowDirectionSfxParam	6	sfxId_04	UNKNOWN
ThrowDirectionSfxParam	7	sfxId_05	UNKNOWN
ThrowDirectionSfxParam	8	sfxId_06	UNKNOWN
ThrowDirectionSfxParam	9	sfxId_07	UNKNOWN
ThrowDirectionSfxParam	10	sfxId_08	UNKNOWN
ThrowDirectionSfxParam	11	sfxId_09	UNKNOWN
ThrowDirectionSfxParam	12	sfxId_10	UNKNOWN
ThrowDirectionSfxParam	13	sfxId_11	UNKNOWN
ThrowDirectionSfxParam	14	sfxId_12	UNKNOWN
ThrowDirectionSfxParam	15	sfxId_13	UNKNOWN
ThrowDirectionSfxParam	16	sfxId_14	UNKNOWN
ThrowDirectionSfxParam	17	sfxId_15	UNKNOWN
ThrowDirectionSfxParam	18	sfxId_16	UNKNOWN
ThrowDirectionSfxParam	19	sfxId_17	UNKNOWN
ThrowDirectionSfxParam	20	sfxId_18	UNKNOWN
ThrowDirectionSfxParam	21	sfxId_19	UNKNOWN
ThrowDirectionSfxParam	22	sfxId_20	UNKNOWN
ThrowDirectionSfxParam	23	sfxId_21	UNKNOWN
ThrowDirectionSfxParam	24	sfxId_22	UNKNOWN
ThrowDirectionSfxParam	25	sfxId_23	UNKNOWN
ThrowDirectionSfxParam	26	sfxId_24	UNKNOWN
ThrowDirectionSfxParam	27	sfxId_25	UNKNOWN
ThrowDirectionSfxParam	28	sfxId_26	UNKNOWN
ThrowDirectionSfxParam	29	sfxId_27	UNKNOWN
ThrowDirectionSfxParam	30	sfxId_28	UNKNOWN
ThrowDirectionSfxParam	31	sfxId_29	UNKNOWN
ThrowDirectionSfxParam	32	sfxId_30	UNKNOWN
ThrowDirectionSfxParam	33	pad1	UNKNOWN
ThrowDirectionSfxParam	34		UNKNOWN
ThrowParam	0	ID	UNKNOWN
ThrowParam	1	Name	UNKNOWN
ThrowParam	2	AtkChrId	UNKNOWN
ThrowParam	3	DefChrId	UNKNOWN
ThrowParam	4	Dist	UNKNOWN
ThrowParam	5	DiffAngMin	UNKNOWN
ThrowParam	6	DiffAngMax	UNKNOWN
ThrowParam	7	upperYRange	UNKNOWN
ThrowParam	8	lowerYRange	UNKNOWN
ThrowParam	9	diffAngMyToDef	UNKNOWN
ThrowParam	10	throwTypeId	UNKNOWN
ThrowParam	11	atkAnimId	UNKNOWN
ThrowParam	12	defAnimId	UNKNOWN
ThrowParam	13	escHp	UNKNOWN
ThrowParam	14	selfEscCycleTime	UNKNOWN
ThrowParam	15	sphereCastRadiusRateTop	UNKNOWN
ThrowParam	16	sphereCastRadiusRateLow	UNKNOWN
ThrowParam	17	PadType	UNKNOWN
ThrowParam	18	AtkEnableState	UNKNOWN
ThrowParam	19	throwFollowingType	UNKNOWN
ThrowParam	20	pad2	UNKNOWN
ThrowParam	21	throwType	UNKNOWN
ThrowParam	22	selfEscCycleCnt	UNKNOWN
ThrowParam	23	dmyHasChrDirType	UNKNOWN
ThrowParam	24	isTurnAtker	UNKNOWN
ThrowParam	25	isSkipWepCate	UNKNOWN
ThrowParam	26	isSkipSphereCast	UNKNOWN
ThrowParam	27	isEnableCorrectPos_forThrowAdjust	UNKNOWN
ThrowParam	28	isEnableThrowFollowingFallAssist	UNKNOWN
ThrowParam	29	isEnableThrowFollowingFeedback	UNKNOWN
ThrowParam	30	pad0	UNKNOWN
ThrowParam	31	atkSorbDmyId	UNKNOWN
ThrowParam	32	defSorbDmyId	UNKNOWN
ThrowParam	33	Dist_start	UNKNOWN
ThrowParam	34	DiffAngMin_start	UNKNOWN
ThrowParam	35	DiffAngMax_start	UNKNOWN
ThrowParam	36	upperYRange_start	UNKNOWN
ThrowParam	37	lowerYRange_start	UNKNOWN
ThrowParam	38	diffAngMyToDef_start	UNKNOWN
ThrowParam	39	judgeRangeBasePosDmyId1	UNKNOWN
ThrowParam	40	judgeRangeBasePosDmyId2	UNKNOWN
ThrowParam	41	adsrobModelPosInterpolationTime	UNKNOWN
ThrowParam	42	throwFollowingEndEasingTime	UNKNOWN
ThrowParam	43	pad1	UNKNOWN
ThrowParam	44		UNKNOWN
ToughnessParam	0	ID	UNKNOWN
ToughnessParam	1	Name	UNKNOWN
ToughnessParam	2	correctionRate	UNKNOWN
ToughnessParam	3	minToughness	UNKNOWN
ToughnessParam	4	isNonEffectiveCorrectionForMin	UNKNOWN
ToughnessParam	5	pad2	UNKNOWN
ToughnessParam	6	spEffectId	UNKNOWN
ToughnessParam	7	proCorrectionRate	UNKNOWN
ToughnessParam	8	unk1	UNKNOWN
ToughnessParam	9	unk2	UNKNOWN
ToughnessParam	10	pad1	UNKNOWN
ToughnessParam	11		UNKNOWN
TutorialParam	0	ID	UNKNOWN
TutorialParam	1	Name	UNKNOWN
TutorialParam	2	disableParam_NT	UNKNOWN
TutorialParam	3	disableParamReserve1	UNKNOWN
TutorialParam	4	disableParamReserve2	UNKNOWN
TutorialParam	5	menuType	UNKNOWN
TutorialParam	6	triggerType	UNKNOWN
TutorialParam	7	repeatType	UNKNOWN
TutorialParam	8	pad1	UNKNOWN
TutorialParam	9	imageId	UNKNOWN
TutorialParam	10	pad2	UNKNOWN
TutorialParam	11	unlockEventFlagId	UNKNOWN
TutorialParam	12	textId	UNKNOWN
TutorialParam	13	displayMinTime	UNKNOWN
TutorialParam	14	displayTime	UNKNOWN
TutorialParam	15	pad3	UNKNOWN
TutorialParam	16		UNKNOWN
WaypointParam	0	ID	UNKNOWN
WaypointParam	1	Name	UNKNOWN
WaypointParam	2	attribute1	UNKNOWN
WaypointParam	3	attribute2	UNKNOWN
WaypointParam	4	attribute3	UNKNOWN
WaypointParam	5	attribute4	UNKNOWN
WaypointParam	6	padding4	UNKNOWN
WaypointParam	7		UNKNOWN
WeatherAssetCreateParam	0	ID	UNKNOWN
WeatherAssetCreateParam	1	Name	UNKNOWN
WeatherAssetCreateParam	2	AssetId	UNKNOWN
WeatherAssetCreateParam	3	SlotNo	UNKNOWN
WeatherAssetCreateParam	4	CreateConditionType	UNKNOWN
WeatherAssetCreateParam	5	padding0	UNKNOWN
WeatherAssetCreateParam	6	TransitionSrcWeather	UNKNOWN
WeatherAssetCreateParam	7	TransitionDstWeather	UNKNOWN
WeatherAssetCreateParam	8	ElapsedTimeCheckweather	UNKNOWN
WeatherAssetCreateParam	9	padding1	UNKNOWN
WeatherAssetCreateParam	10	ElapsedTime	UNKNOWN
WeatherAssetCreateParam	11	CreateDelayTime	UNKNOWN
WeatherAssetCreateParam	12	CreateProbability	UNKNOWN
WeatherAssetCreateParam	13	LifeTime	UNKNOWN
WeatherAssetCreateParam	14	FadeTime	UNKNOWN
WeatherAssetCreateParam	15	EnableCreateTimeMin	UNKNOWN
WeatherAssetCreateParam	16	EnableCreateTimeMax	UNKNOWN
WeatherAssetCreateParam	17	CreatePoint0	UNKNOWN
WeatherAssetCreateParam	18	CreatePoint1	UNKNOWN
WeatherAssetCreateParam	19	CreatePoint2	UNKNOWN
WeatherAssetCreateParam	20	CreatePoint3	UNKNOWN
WeatherAssetCreateParam	21	CreateAssetLimitId0	UNKNOWN
WeatherAssetCreateParam	22	CreateAssetLimitId1	UNKNOWN
WeatherAssetCreateParam	23	CreateAssetLimitId2	UNKNOWN
WeatherAssetCreateParam	24	CreateAssetLimitId3	UNKNOWN
WeatherAssetCreateParam	25	Reserved2	UNKNOWN
WeatherAssetCreateParam	26		UNKNOWN
WeatherAssetReplaceParam	0	ID	UNKNOWN
WeatherAssetReplaceParam	1	Name	UNKNOWN
WeatherAssetReplaceParam	2	mapId	UNKNOWN
WeatherAssetReplaceParam	3	TransitionSrcWeather	UNKNOWN
WeatherAssetReplaceParam	4	padding0	UNKNOWN
WeatherAssetReplaceParam	5	isFireAsh	UNKNOWN
WeatherAssetReplaceParam	6	padding1	UNKNOWN
WeatherAssetReplaceParam	7	reserved2	UNKNOWN
WeatherAssetReplaceParam	8	AssetId0	UNKNOWN
WeatherAssetReplaceParam	9	AssetId1	UNKNOWN
WeatherAssetReplaceParam	10	AssetId2	UNKNOWN
WeatherAssetReplaceParam	11	AssetId3	UNKNOWN
WeatherAssetReplaceParam	12	AssetId4	UNKNOWN
WeatherAssetReplaceParam	13	AssetId5	UNKNOWN
WeatherAssetReplaceParam	14	AssetId6	UNKNOWN
WeatherAssetReplaceParam	15	AssetId7	UNKNOWN
WeatherAssetReplaceParam	16	reserved0	UNKNOWN
WeatherAssetReplaceParam	17	CreateAssetLimitId0	UNKNOWN
WeatherAssetReplaceParam	18	CreateAssetLimitId1	UNKNOWN
WeatherAssetReplaceParam	19	CreateAssetLimitId2	UNKNOWN
WeatherAssetReplaceParam	20	CreateAssetLimitId3	UNKNOWN
WeatherAssetReplaceParam	21	reserved1	UNKNOWN
WeatherAssetReplaceParam	22		UNKNOWN
WeatherLotParam	0	ID	UNKNOWN
WeatherLotParam	1	Name	UNKNOWN
WeatherLotParam	2	disableParam_NT	UNKNOWN
WeatherLotParam	3	disableParamReserve1	UNKNOWN
WeatherLotParam	4	disableParamReserve2	UNKNOWN
WeatherLotParam	5	weatherType0	UNKNOWN
WeatherLotParam	6	weatherType1	UNKNOWN
WeatherLotParam	7	weatherType2	UNKNOWN
WeatherLotParam	8	weatherType3	UNKNOWN
WeatherLotParam	9	weatherType4	UNKNOWN
WeatherLotParam	10	weatherType5	UNKNOWN
WeatherLotParam	11	weatherType6	UNKNOWN
WeatherLotParam	12	weatherType7	UNKNOWN
WeatherLotParam	13	weatherType8	UNKNOWN
WeatherLotParam	14	weatherType9	UNKNOWN
WeatherLotParam	15	weatherType10	UNKNOWN
WeatherLotParam	16	weatherType11	UNKNOWN
WeatherLotParam	17	weatherType12	UNKNOWN
WeatherLotParam	18	weatherType13	UNKNOWN
WeatherLotParam	19	weatherType14	UNKNOWN
WeatherLotParam	20	weatherType15	UNKNOWN
WeatherLotParam	21	lotteryWeight0	UNKNOWN
WeatherLotParam	22	lotteryWeight1	UNKNOWN
WeatherLotParam	23	lotteryWeight2	UNKNOWN
WeatherLotParam	24	lotteryWeight3	UNKNOWN
WeatherLotParam	25	lotteryWeight4	UNKNOWN
WeatherLotParam	26	lotteryWeight5	UNKNOWN
WeatherLotParam	27	lotteryWeight6	UNKNOWN
WeatherLotParam	28	lotteryWeight7	UNKNOWN
WeatherLotParam	29	lotteryWeight8	UNKNOWN
WeatherLotParam	30	lotteryWeight9	UNKNOWN
WeatherLotParam	31	lotteryWeight10	UNKNOWN
WeatherLotParam	32	lotteryWeight11	UNKNOWN
WeatherLotParam	33	lotteryWeight12	UNKNOWN
WeatherLotParam	34	lotteryWeight13	UNKNOWN
WeatherLotParam	35	lotteryWeight14	UNKNOWN
WeatherLotParam	36	lotteryWeight15	UNKNOWN
WeatherLotParam	37	timezoneLimit	UNKNOWN
WeatherLotParam	38	timezoneStartHour	UNKNOWN
WeatherLotParam	39	timezoneStartMinute	UNKNOWN
WeatherLotParam	40	timezoneEndHour	UNKNOWN
WeatherLotParam	41	timezoneEndMinute	UNKNOWN
WeatherLotParam	42	reserve	UNKNOWN
WeatherLotParam	43		UNKNOWN
WeatherLotTexParam	0	ID	UNKNOWN
WeatherLotTexParam	1	Name	UNKNOWN
WeatherLotTexParam	2	disableParam_NT	UNKNOWN
WeatherLotTexParam	3	disableParamReserve1	UNKNOWN
WeatherLotTexParam	4	disableParamReserve2	UNKNOWN
WeatherLotTexParam	5	srcR	UNKNOWN
WeatherLotTexParam	6	srcG	UNKNOWN
WeatherLotTexParam	7	srcB	UNKNOWN
WeatherLotTexParam	8	pad1	UNKNOWN
WeatherLotTexParam	9	weatherLogId	UNKNOWN
WeatherLotTexParam	10	pad2	UNKNOWN
WeatherLotTexParam	11		UNKNOWN
WeatherLotTexParam_m61	0	ID	UNKNOWN
WeatherLotTexParam_m61	1	Name	UNKNOWN
WeatherLotTexParam_m61	2	disableParam_NT	UNKNOWN
WeatherLotTexParam_m61	3	disableParamReserve1	UNKNOWN
WeatherLotTexParam_m61	4	disableParamReserve2	UNKNOWN
WeatherLotTexParam_m61	5	srcR	UNKNOWN
WeatherLotTexParam_m61	6	srcG	UNKNOWN
WeatherLotTexParam_m61	7	srcB	UNKNOWN
WeatherLotTexParam_m61	8	pad1	UNKNOWN
WeatherLotTexParam_m61	9	weatherLogId	UNKNOWN
WeatherLotTexParam_m61	10	unknown_0xc	UNKNOWN
WeatherLotTexParam_m61	11	unknown_0x10	UNKNOWN
WeatherLotTexParam_m61	12	unknown_0x14	UNKNOWN
WeatherLotTexParam_m61	13	unknown_0x18	UNKNOWN
WeatherLotTexParam_m61	14		UNKNOWN
WeatherParam	0	ID	UNKNOWN
WeatherParam	1	Name	UNKNOWN
WeatherParam	2	SfxId	UNKNOWN
WeatherParam	3	WindSfxId	UNKNOWN
WeatherParam	4	GroundHitSfxId	UNKNOWN
WeatherParam	5	SoundId	UNKNOWN
WeatherParam	6	WetTime	UNKNOWN
WeatherParam	7	GparamId	UNKNOWN
WeatherParam	8	NextLotIngameSecondsMin	UNKNOWN
WeatherParam	9	NextLotIngameSecondsMax	UNKNOWN
WeatherParam	10	WetSpEffectId00	UNKNOWN
WeatherParam	11	WetSpEffectId01	UNKNOWN
WeatherParam	12	WetSpEffectId02	UNKNOWN
WeatherParam	13	WetSpEffectId03	UNKNOWN
WeatherParam	14	WetSpEffectId04	UNKNOWN
WeatherParam	15	SfxIdInoor	UNKNOWN
WeatherParam	16	SfxIdOutdoor	UNKNOWN
WeatherParam	17	aiSightRate	UNKNOWN
WeatherParam	18	DistViewWeatherGparamOverrideWeight	UNKNOWN
WeatherParam	19		UNKNOWN
WepAbsorpPosParam	0	ID	UNKNOWN
WepAbsorpPosParam	1	Name	UNKNOWN
WepAbsorpPosParam	2	disableParam_NT	UNKNOWN
WepAbsorpPosParam	3	disableParamReserve1	UNKNOWN
WepAbsorpPosParam	4	disableParamReserve2	UNKNOWN
WepAbsorpPosParam	5	hangPosType	UNKNOWN
WepAbsorpPosParam	6	isSkeletonBind	UNKNOWN
WepAbsorpPosParam	7	pad0	UNKNOWN
WepAbsorpPosParam	8	right_0	UNKNOWN
WepAbsorpPosParam	9	left_0	UNKNOWN
WepAbsorpPosParam	10	both_0	UNKNOWN
WepAbsorpPosParam	11	leftHang_0	UNKNOWN
WepAbsorpPosParam	12	rightHang_0	UNKNOWN
WepAbsorpPosParam	13	right_1	UNKNOWN
WepAbsorpPosParam	14	left_1	UNKNOWN
WepAbsorpPosParam	15	both_1	UNKNOWN
WepAbsorpPosParam	16	leftHang_1	UNKNOWN
WepAbsorpPosParam	17	rightHang_1	UNKNOWN
WepAbsorpPosParam	18	right_2	UNKNOWN
WepAbsorpPosParam	19	left_2	UNKNOWN
WepAbsorpPosParam	20	both_2	UNKNOWN
WepAbsorpPosParam	21	leftHang_2	UNKNOWN
WepAbsorpPosParam	22	rightHang_2	UNKNOWN
WepAbsorpPosParam	23	right_3	UNKNOWN
WepAbsorpPosParam	24	left_3	UNKNOWN
WepAbsorpPosParam	25	both_3	UNKNOWN
WepAbsorpPosParam	26	leftHang_3	UNKNOWN
WepAbsorpPosParam	27	rightHang_3	UNKNOWN
WepAbsorpPosParam	28	wepInvisibleType_0	UNKNOWN
WepAbsorpPosParam	29	wepInvisibleType_1	UNKNOWN
WepAbsorpPosParam	30	wepInvisibleType_2	UNKNOWN
WepAbsorpPosParam	31	wepInvisibleType_3	UNKNOWN
WepAbsorpPosParam	32	leftBoth_0	UNKNOWN
WepAbsorpPosParam	33	leftBoth_1	UNKNOWN
WepAbsorpPosParam	34	leftBoth_2	UNKNOWN
WepAbsorpPosParam	35	leftBoth_3	UNKNOWN
WepAbsorpPosParam	36	dispPosType_right_0	UNKNOWN
WepAbsorpPosParam	37	dispPosType_left_0	UNKNOWN
WepAbsorpPosParam	38	dispPosType_rightBoth_0	UNKNOWN
WepAbsorpPosParam	39	dispPosType_leftBoth_0	UNKNOWN
WepAbsorpPosParam	40	dispPosType_rightHang_0	UNKNOWN
WepAbsorpPosParam	41	dispPosType_leftHang_0	UNKNOWN
WepAbsorpPosParam	42	dispPosType_right_1	UNKNOWN
WepAbsorpPosParam	43	dispPosType_left_1	UNKNOWN
WepAbsorpPosParam	44	dispPosType_rightBoth_1	UNKNOWN
WepAbsorpPosParam	45	dispPosType_leftBoth_1	UNKNOWN
WepAbsorpPosParam	46	dispPosType_rightHang_1	UNKNOWN
WepAbsorpPosParam	47	dispPosType_leftHang_1	UNKNOWN
WepAbsorpPosParam	48	dispPosType_right_2	UNKNOWN
WepAbsorpPosParam	49	dispPosType_left_2	UNKNOWN
WepAbsorpPosParam	50	dispPosType_rightBoth_2	UNKNOWN
WepAbsorpPosParam	51	dispPosType_leftBoth_2	UNKNOWN
WepAbsorpPosParam	52	dispPosType_rightHang_2	UNKNOWN
WepAbsorpPosParam	53	dispPosType_leftHang_2	UNKNOWN
WepAbsorpPosParam	54	dispPosType_right_3	UNKNOWN
WepAbsorpPosParam	55	dispPosType_left_3	UNKNOWN
WepAbsorpPosParam	56	dispPosType_rightBoth_3	UNKNOWN
WepAbsorpPosParam	57	dispPosType_leftBoth_3	UNKNOWN
WepAbsorpPosParam	58	dispPosType_rightHang_3	UNKNOWN
WepAbsorpPosParam	59	dispPosType_leftHang_3	UNKNOWN
WepAbsorpPosParam	60	unknown_0x54	UNKNOWN
WepAbsorpPosParam	61	unknown_0x55	UNKNOWN
WepAbsorpPosParam	62	unknown_0x56	UNKNOWN
WepAbsorpPosParam	63	unknown_0x57	UNKNOWN
WepAbsorpPosParam	64	reserve	UNKNOWN
WepAbsorpPosParam	65		UNKNOWN
WetAspectParam	0	ID	UNKNOWN
WetAspectParam	1	Name	UNKNOWN
WetAspectParam	2	baseColorR	UNKNOWN
WetAspectParam	3	baseColorG	UNKNOWN
WetAspectParam	4	baseColorB	UNKNOWN
WetAspectParam	5	reserve_0	UNKNOWN
WetAspectParam	6	baseColorA	UNKNOWN
WetAspectParam	7	metallic	UNKNOWN
WetAspectParam	8	reserve_1	UNKNOWN
WetAspectParam	9	reserve_2	UNKNOWN
WetAspectParam	10	reserve_3	UNKNOWN
WetAspectParam	11	metallicRate	UNKNOWN
WetAspectParam	12	shininessRate	UNKNOWN
WetAspectParam	13	shininess	UNKNOWN
WetAspectParam	14	reserve_4	UNKNOWN
WetAspectParam	15		UNKNOWN
WhiteSignCoolTimeParam	0	ID	UNKNOWN
