column	n_params	params
shadowDrawDist	1	PartsDrawParam
shadowDrawLodOffset	1	PartsDrawParam
shadowFadeRange	1	PartsDrawParam
shamanConsumptionRate	1	SpEffectParam
shamanParamChange	1	SpEffectParam
shareBlockRsMapUidVal	1	SfxBlockResShareParam
shiftAnimeId_RangedAttack	1	NpcThinkParam
shininess	1	WetAspectParam
shininessRate	1	WetAspectParam
shootAngle	1	Bullet
shootAngleInterval	1	Bullet
shootAngleXInterval	1	Bullet
shootAngleXMaxRandom	1	Bullet
shootAngleXZ	1	Bullet
shootAngleYMaxRandom	1	Bullet
shootInterval	1	Bullet
shopLv	3	EquipParamAccessory,EquipParamGoods,EquipParamProtector
showDialogCondType	5	EquipParamAccessory,EquipParamGem,EquipParamGoods,EquipParamProtector,EquipParamWeapon
showLogCondType	5	EquipParamAccessory,EquipParamGem,EquipParamGoods,EquipParamProtector,EquipParamWeapon
sideUndulationLimit	1	NpcParam
sightRangeLowerPromiseRate	1	GameSystemCommonParam
sightSearchAdd	1	SpEffectParam
sightSearchCutIgnore	1	SpEffectParam
sightSearchEnemyAdd	1	SpEffectParam
sightSearchEnemyRate	1	SpEffectParam
sightSearchRate	1	SpEffectParam
signAimId_1	1	PlayRegionParam
signAimId_2	1	PlayRegionParam
signAimId_3	1	PlayRegionParam
signAimId_4	1	PlayRegionParam
signAimId_5	1	PlayRegionParam
signAimId_6	1	PlayRegionParam
signAimId_7	1	PlayRegionParam
signAimId_8	1	PlayRegionParam
signCreatableDistFromSafePos	1	GameSystemCommonParam
signDisplayMax	1	NetworkParam
signDownloadSpan	1	NetworkParam
signPad	1	NetworkParam
signPhantomId	1	RoleParam
signPuddleActiveMessageIntervalSec	1	NetworkParam
signPuddleAppearDmypolyId0	1	GameSystemCommonParam
signPuddleAppearDmypolyId1	1	GameSystemCommonParam
signPuddleAppearDmypolyId2	1	GameSystemCommonParam
signPuddleAppearDmypolyId3	1	GameSystemCommonParam
signPuddleAssetId	1	GameSystemCommonParam
signPuddleCategoryText	1	SignPuddleSubCategoryParam
signPuddleMatchAreasNum	1	NetworkParam
signPuddleOpenDialogDelayTime	1	GameSystemCommonParam
signPuddleOpenEventFlagId	1	PlayRegionParam
signPuddleOpenPcAnimId	1	GameSystemCommonParam
signPuddleSendInterval	1	NetworkParam
signPuddleTabId	1	SignPuddleSubCategoryParam
signPuddleUpdateSignInterval	1	NetworkParam
signSubCategoryId	1	SignPuddleParam
signUpdateSpan	1	NetworkParam
signVerticalOffset	1	NetworkParam
signVisibleRange_0	1	NetworkParam
signVisibleRange_1	1	NetworkParam
signVisibleRange_2	1	NetworkParam
simpleModelForDlc	2	EquipParamProtector,EquipParamWeapon
simpleModelName	3	GrassTypeParam,GrassTypeParam_Lv1,GrassTypeParam_Lv2
singGetMax	1	NetworkParam
siniScale	1	DecalParam
sinnerHeroWhite	1	NetworkMsgParam
sinnerHunterVisitor	1	NetworkMsgParam
skin_color_B	2	FaceParam,FaceRangeParam
skin_color_G	2	FaceParam,FaceRangeParam
skin_color_R	2	FaceParam,FaceRangeParam
skin_gloss	2	FaceParam,FaceRangeParam
skin_pores	2	FaceParam,FaceRangeParam
skipArrivalVisibleCheck	1	NpcThinkParam
slashAttackPower	1	SpEffectParam
slashAttackPowerRate	1	SpEffectParam
slashAttackRate	1	SpEffectParam
slashDamageCutRate	3	EquipParamProtector,NpcParam,SpEffectParam
slashDefRate	1	ReinforceParamProtector
slashGuardCutRate	2	EquipParamWeapon,NpcParam
sleepAttackPower	1	SpEffectParam
sleepCollectorItemActionButtonParamId	1	GameSystemCommonParam
sleepCollectorItemLotId_enemy	1	NpcParam
sleepCollectorItemLotId_map	1	NpcParam
sleepCollectorSpEffectId	1	GameSystemCommonParam
sleepDamageRate	1	SpEffectParam
sleepDefDamageRate	1	SpEffectParam
sleepGuardDefRate	1	ReinforceParamWeapon
sleepGuardResist	2	EquipParamWeapon,NpcParam
sleepGuardResist_MaxCorrect	1	EquipParamWeapon
slidingBulletHitType	1	AssetEnvironmentGeometryParam
slot0	1	RandomAppearParam
slot1	1	RandomAppearParam
slot10	1	RandomAppearParam
slot11	1	RandomAppearParam
slot12	1	RandomAppearParam
slot13	1	RandomAppearParam
slot14	1	RandomAppearParam
slot15	1	RandomAppearParam
slot16	1	RandomAppearParam
slot17	1	RandomAppearParam
slot18	1	RandomAppearParam
slot19	1	RandomAppearParam
slot2	1	RandomAppearParam
slot20	1	RandomAppearParam
slot21	1	RandomAppearParam
slot22	1	RandomAppearParam
slot23	1	RandomAppearParam
slot24	1	RandomAppearParam
slot25	1	RandomAppearParam
slot26	1	RandomAppearParam
slot27	1	RandomAppearParam
slot28	1	RandomAppearParam
slot29	1	RandomAppearParam
slot3	1	RandomAppearParam
slot30	1	RandomAppearParam
slot31	1	RandomAppearParam
slot32	1	RandomAppearParam
slot33	1	RandomAppearParam
slot34	1	RandomAppearParam
slot35	1	RandomAppearParam
slot36	1	RandomAppearParam
slot37	1	RandomAppearParam
slot38	1	RandomAppearParam
slot39	1	RandomAppearParam
slot4	1	RandomAppearParam
slot40	1	RandomAppearParam
slot41	1	RandomAppearParam
slot42	1	RandomAppearParam
slot43	1	RandomAppearParam
slot44	1	RandomAppearParam
slot45	1	RandomAppearParam
slot46	1	RandomAppearParam
slot47	1	RandomAppearParam
slot48	1	RandomAppearParam
slot49	1	RandomAppearParam
slot5	1	RandomAppearParam
slot50	1	RandomAppearParam
slot51	1	RandomAppearParam
slot52	1	RandomAppearParam
slot53	1	RandomAppearParam
slot54	1	RandomAppearParam
slot55	1	RandomAppearParam
slot56	1	RandomAppearParam
slot57	1	RandomAppearParam
slot58	1	RandomAppearParam
slot59	1	RandomAppearParam
slot6	1	RandomAppearParam
slot60	1	RandomAppearParam
slot61	1	RandomAppearParam
slot62	1	RandomAppearParam
slot63	1	RandomAppearParam
slot64	1	RandomAppearParam
slot65	1	RandomAppearParam
slot66	1	RandomAppearParam
slot67	1	RandomAppearParam
slot68	1	RandomAppearParam
slot69	1	RandomAppearParam
slot7	1	RandomAppearParam
slot70	1	RandomAppearParam
slot71	1	RandomAppearParam
slot72	1	RandomAppearParam
slot73	1	RandomAppearParam
slot74	1	RandomAppearParam
slot75	1	RandomAppearParam
slot76	1	RandomAppearParam
slot77	1	RandomAppearParam
slot78	1	RandomAppearParam
slot79	1	RandomAppearParam
slot8	1	RandomAppearParam
slot80	1	RandomAppearParam
slot81	1	RandomAppearParam
slot82	1	RandomAppearParam
slot83	1	RandomAppearParam
slot84	1	RandomAppearParam
slot85	1	RandomAppearParam
slot86	1	RandomAppearParam
slot87	1	RandomAppearParam
slot88	1	RandomAppearParam
slot89	1	RandomAppearParam
slot9	1	RandomAppearParam
slot90	1	RandomAppearParam
slot91	1	RandomAppearParam
slot92	1	RandomAppearParam
slot93	1	RandomAppearParam
slot94	1	RandomAppearParam
slot95	1	RandomAppearParam
slot96	1	RandomAppearParam
slot97	1	RandomAppearParam
slot98	1	RandomAppearParam
slot99	1	RandomAppearParam
slotLength	1	Magic
smallGoldSuccessHostRewardId	1	NetworkParam
smallKeywordLimitTimeScale	1	NetworkParam
snipeModeDrawAlpha_FadeTime	1	PlayerCommonParam
softParticleEnabled	3	Gconfig_EffectQuality,Gconfig_EffectQuality_ps4,Gconfig_EffectQuality_xboxone
soloBreakInMaxPoint	1	GameSystemCommonParam
soloBreakInPoint_Max	1	GameAreaParam
soloBreakInPoint_Min	1	GameAreaParam
soloPlayDeath_ToFadeOutTime	1	MenuCommonParam
sortGroupId	5	EquipParamAccessory,EquipParamGem,EquipParamGoods,EquipParamProtector,EquipParamWeapon
sortId	9	BonfireWarpSubCategoryParam,BonfireWarpTabParam,EquipParamAccessory,EquipParamGem,EquipParamGoods,EquipParamProtector,EquipParamWeapon,Magic,SignPuddleParam
sosSignSfxId	1	RoleParam
soul	2	CharaInitParam,SpEffectParam
soulLv	1	CharaInitParam
soulParamIdForWepEnchant	1	SpEffectVfxParam
soulRate	1	SpEffectParam
soulStealRate	1	SpEffectParam
soundBankId	1	AssetEnvironmentGeometryParam
soundBehaviorId	1	AiSoundParam
soundBehaviorId01	1	NpcThinkParam
soundBehaviorId02	1	NpcThinkParam
soundBehaviorId03	1	NpcThinkParam
soundBehaviorId04	1	NpcThinkParam
soundBehaviorId05	1	NpcThinkParam
soundBehaviorId06	1	NpcThinkParam
soundBehaviorId07	1	NpcThinkParam
soundBehaviorId08	1	NpcThinkParam
soundBreakSECpId	1	AssetEnvironmentGeometryParam
soundBreakSEId	1	AssetEnvironmentGeometryParam
soundTargetTryApproachTime	1	EnemyCommonParam
spAtkcategory	1	EquipParamWeapon
spAttribute	5	AtkParam_Npc,AtkParam_Pc,Bullet,EquipParamWeapon,SpEffectParam
spAttributeVariationValue	4	AtkParam_Npc,AtkParam_Pc,EquipParamWeapon,SpEffectParam
spBulletDistUpRate	1	Bullet
spCategory	1	SpEffectParam
spEffectAtkPowerCorrectRate_byDmg	2	AtkParam_Npc,AtkParam_Pc
spEffectAtkPowerCorrectRate_byPoint	2	AtkParam_Npc,AtkParam_Pc
spEffectAtkPowerCorrectRate_byRate	2	AtkParam_Npc,AtkParam_Pc
spEffectBehaviorId0	1	EquipParamWeapon
spEffectBehaviorId1	1	EquipParamWeapon
spEffectBehaviorId2	1	EquipParamWeapon
spEffectCategory	3	EquipParamAccessory,EquipParamGoods,Magic
spEffectID0	2	NpcParam,RoleParam
spEffectID1	2	NpcParam,RoleParam
spEffectID10	1	NpcParam
spEffectID11	1	NpcParam
spEffectID12	1	NpcParam
spEffectID13	1	NpcParam
spEffectID14	1	NpcParam
spEffectID15	1	NpcParam
spEffectID16	1	NpcParam
spEffectID17	1	NpcParam
spEffectID18	1	NpcParam
spEffectID19	1	NpcParam
spEffectID2	2	NpcParam,RoleParam
spEffectID20	1	NpcParam
spEffectID21	1	NpcParam
spEffectID22	1	NpcParam
spEffectID23	1	NpcParam
spEffectID24	1	NpcParam
spEffectID25	1	NpcParam
spEffectID26	1	NpcParam
spEffectID27	1	NpcParam
spEffectID28	1	NpcParam
spEffectID29	1	NpcParam
spEffectID3	2	NpcParam,RoleParam
spEffectID30	1	NpcParam
spEffectID31	1	NpcParam
spEffectID4	2	NpcParam,RoleParam
spEffectID5	2	NpcParam,RoleParam
spEffectID6	2	NpcParam,RoleParam
spEffectID7	2	NpcParam,RoleParam
spEffectID8	2	NpcParam,RoleParam
spEffectID9	2	NpcParam,RoleParam
spEffectIDForShooter	1	Bullet
spEffectID_vowRank0	1	RoleParam
spEffectID_vowRank1	1	RoleParam
spEffectID_vowRank2	1	RoleParam
spEffectID_vowRank3	1	RoleParam
spEffectId	1	ToughnessParam
spEffectId0	5	AtkParam_Npc,AtkParam_Pc,Bullet,EquipParamGem,TalkParam
spEffectId1	7	AtkParam_Npc,AtkParam_Pc,Bullet,EquipParamGem,ReinforceParamWeapon,SpEffectSetParam,TalkParam
spEffectId2	6	AtkParam_Npc,AtkParam_Pc,Bullet,EquipParamGem,ReinforceParamWeapon,SpEffectSetParam
spEffectId3	5	AtkParam_Npc,AtkParam_Pc,Bullet,ReinforceParamWeapon,SpEffectSetParam
spEffectId4	4	AtkParam_Npc,AtkParam_Pc,Bullet,SpEffectSetParam
spEffectIdOnHit0	1	HitMtrlParam
spEffectIdOnHit0_ClearCount_2	1	HitMtrlParam
spEffectIdOnHit0_ClearCount_3	1	HitMtrlParam
spEffectIdOnHit0_ClearCount_4	1	HitMtrlParam
spEffectIdOnHit0_ClearCount_5	1	HitMtrlParam
spEffectIdOnHit0_ClearCount_6	1	HitMtrlParam
spEffectIdOnHit0_ClearCount_7	1	HitMtrlParam
spEffectIdOnHit0_ClearCount_8	1	HitMtrlParam
spEffectIdOnHit1	1	HitMtrlParam
spEffectIdOnHit1_ClearCount_2	1	HitMtrlParam
spEffectIdOnHit1_ClearCount_3	1	HitMtrlParam
spEffectIdOnHit1_ClearCount_4	1	HitMtrlParam
spEffectIdOnHit1_ClearCount_5	1	HitMtrlParam
spEffectIdOnHit1_ClearCount_6	1	HitMtrlParam
spEffectIdOnHit1_ClearCount_7	1	HitMtrlParam
spEffectIdOnHit1_ClearCount_8	1	HitMtrlParam
spEffectId_RangedAttack	1	NpcThinkParam
spEffectId_forAtk0	1	EquipParamGem
spEffectId_forAtk1	1	EquipParamGem
spEffectId_forAtk2	1	EquipParamGem
spEffectId_forWet00	1	HitMtrlParam
spEffectId_forWet01	1	HitMtrlParam
spEffectId_forWet02	1	HitMtrlParam
spEffectId_forWet03	1	HitMtrlParam
spEffectId_forWet04	1	HitMtrlParam
spEffectMsgId0	2	EquipParamGem,EquipParamWeapon
spEffectMsgId1	2	EquipParamGem,EquipParamWeapon
spEffectMsgId2	1	EquipParamWeapon
spQualifiedId2_new	1	ObjActParam
spQualifiedId2_old	1	ObjActParam
spQualifiedId_new	1	ObjActParam
spQualifiedId_old	1	ObjActParam
spQualifiedPassEventFlag	1	ObjActParam
spQualifiedType	1	ObjActParam
spQualifiedType2	1	ObjActParam
spacing	3	GrassTypeParam,GrassTypeParam_Lv1,GrassTypeParam_Lv2
specMulColorA	1	PhantomParam
specMulColorB	1	PhantomParam
specMulColorG	1	PhantomParam
specMulColorR	1	PhantomParam
specialTurnDistanceThreshold	1	NpcParam
specialTurnType	1	NpcParam
spelDamageDamp	1	Bullet
sphereCastRadiusRateLow	1	ThrowParam
sphereCastRadiusRateTop	1	ThrowParam
spiritDeathSpEffectId	1	SpEffectParam
spotDummyPoly	1	ActionButtonParam
spreadTime	1	Bullet
srcAreaNo	1	WorldMapLegacyConvParam
srcB	8	MapNameTexParam,MapNameTexParam_m61,MapPieceTexParam,MapPieceTexParam_m61,MimicryEstablishmentTexParam,MimicryEstablishmentTexParam_m61,WeatherLotTexParam,WeatherLotTexParam_m61
srcG	8	MapNameTexParam,MapNameTexParam_m61,MapPieceTexParam,MapPieceTexParam_m61,MimicryEstablishmentTexParam,MimicryEstablishmentTexParam_m61,WeatherLotTexParam,WeatherLotTexParam_m61
srcGridXNo	1	WorldMapLegacyConvParam
srcGridZNo	1	WorldMapLegacyConvParam
srcPosX	1	WorldMapLegacyConvParam
srcPosY	1	WorldMapLegacyConvParam
srcPosZ	1	WorldMapLegacyConvParam
srcR	8	MapNameTexParam,MapNameTexParam_m61,MapPieceTexParam,MapPieceTexParam_m61,MimicryEstablishmentTexParam,MimicryEstablishmentTexParam_m61,WeatherLotTexParam,WeatherLotTexParam_m61
srttMaxLimit	1	NetworkParam
srttMeanDeviationLimit	1	NetworkParam
srttMeanLimit	1	NetworkParam
ssrDepthRejectThresholdScale	3	Gconfig_ReflectionQuality,Gconfig_ReflectionQuality_ps4,Gconfig_ReflectionQuality_xboxone
ssrEnabled	3	Gconfig_ReflectionQuality,Gconfig_ReflectionQuality_ps4,Gconfig_ReflectionQuality_xboxone
ssrFadeToViewerBias	3	Gconfig_ReflectionQuality,Gconfig_ReflectionQuality_ps4,Gconfig_ReflectionQuality_xboxone
ssrFresnelRejectBias	3	Gconfig_ReflectionQuality,Gconfig_ReflectionQuality_ps4,Gconfig_ReflectionQuality_xboxone
ssrGaussianBlurEnabled	3	Gconfig_ReflectionQuality,Gconfig_ReflectionQuality_ps4,Gconfig_ReflectionQuality_xboxone
ssrRayTraceStepScale	3	Gconfig_ReflectionQuality,Gconfig_ReflectionQuality_ps4,Gconfig_ReflectionQuality_xboxone
sssEnabled	3	Gconfig_ShaderQuality,Gconfig_ShaderQuality_ps4,Gconfig_ShaderQuality_xboxone
stageMaxGrowVal0	1	CalcCorrectGraph
stageMaxGrowVal1	1	CalcCorrectGraph
stageMaxGrowVal2	1	CalcCorrectGraph
stageMaxGrowVal3	1	CalcCorrectGraph
stageMaxGrowVal4	1	CalcCorrectGraph
stageMaxVal0	1	CalcCorrectGraph
stageMaxVal1	1	CalcCorrectGraph
stageMaxVal2	1	CalcCorrectGraph
stageMaxVal3	1	CalcCorrectGraph
stageMaxVal4	1	CalcCorrectGraph
stamina	4	BehaviorParam,BehaviorParam_PC,Magic,NpcParam
staminaAtkRate	1	ReinforceParamWeapon
staminaAttackRate	1	SpEffectParam
staminaConsumptionRate	1	EquipParamWeapon
staminaDamp	1	Bullet
staminaGuardDef	2	EquipParamWeapon,NpcParam
staminaGuardDefRate	1	ReinforceParamWeapon
staminaGuardDef_MaxCorrect	1	EquipParamWeapon
staminaRate	1	FinalDamageRateParam
staminaRecoverBaseVel	1	NpcParam
staminaRecoverChangeSpeed	1	SpEffectParam
stamina_charge	1	Magic
startPad	1	SignPuddleSubCategoryParam
stateInfo	1	SpEffectParam
statueCreatableDistance	1	NetworkParam
statusAilmentAtkPowerCorrectRate	2	AtkParam_Npc,AtkParam_Pc
statusAilmentAtkPowerCorrectRate_byPoint	2	AtkParam_Npc,AtkParam_Pc
stayId	1	MoveParam
stealthAtkDamageRate	1	GameSystemCommonParam
stealthAtkRate	1	EquipParamWeapon
stealthSystemSightAngleReduceRate_InStealthRigid_NotSightHide_NotStealthMode	1	GameSystemCommonParam
stealthSystemSightAngleReduceRate_InStealthRigid_NotSightHide_StealthMode	1	GameSystemCommonParam
stealthSystemSightAngleReduceRate_InStealthRigid_SightHide_NotStealthMode	1	GameSystemCommonParam
stealthSystemSightAngleReduceRate_InStealthRigid_SightHide_StealthMode	1	GameSystemCommonParam
stealthSystemSightAngleReduceRate_NotInStealthRigid_NotSightHide_StealthMode	1	GameSystemCommonParam
stealthSystemSightAngleReduceRate_NotInStealthRigid_SightHide_NotStealthMode	1	GameSystemCommonParam
stealthSystemSightAngleReduceRate_NotInStealthRigid_SightHide_StealthMode	1	GameSystemCommonParam
stealthSystemSightRate_InStealthRigid_NotSightHide_NotStealthMode	1	GameSystemCommonParam
stealthSystemSightRate_InStealthRigid_NotSightHide_StealthMode	1	GameSystemCommonParam
stealthSystemSightRate_InStealthRigid_SightHide_NotStealthMode	1	GameSystemCommonParam
stealthSystemSightRate_InStealthRigid_SightHide_StealthMode	1	GameSystemCommonParam
stealthSystemSightRate_NotInStealthRigid_NotSightHide_StealthMode	1	GameSystemCommonParam
stealthSystemSightRate_NotInStealthRigid_SightHide_NotStealthMode	1	GameSystemCommonParam
stealthSystemSightRate_NotInStealthRigid_SightHide_StealthMode	1	GameSystemCommonParam
stepDispInterpolateTime	1	NpcParam
stepDispInterpolateTriggerValue	1	NpcParam
stepMove	1	MoveParam
subArrowNum	1	CharaInitParam
subBoltNum	1	CharaInitParam
subCategory1	3	AtkParam_Npc,AtkParam_Pc,Magic
subCategory2	3	AtkParam_Npc,AtkParam_Pc,Magic
subCategory3	2	AtkParam_Npc,AtkParam_Pc
subCategory4	2	AtkParam_Npc,AtkParam_Pc
succeedBerserkerSelfKillingEffectId	1	GameSystemCommonParam
summonDataCoopMatchingLevelUpperAbs	1	GameSystemCommonParam
summonDataCoopMatchingLevelUpperRel	1	GameSystemCommonParam
summonDataCoopMatchingSpiritAshLevelMul	1	GameSystemCommonParam
summonDataCoopMatchingWepLevelMul	1	GameSystemCommonParam
summonMessageInterval	1	NetworkParam
summonStartAnimId	1	RoleParam
summonTimeoutTime	1	NetworkParam
summonedEventFlagId	1	BuddyStoneParam
superArmorBrakeKnockbackDist	1	NpcParam
superArmorDurability	1	NpcParam
superArmorRecoverCorrection	1	NpcParam
superDash	1	MoveParam
suppleType	1	EquipParamGoods
surpriseAnimId	1	NpcThinkParam
svSliderStep	1	MenuCommonParam
swordArtsParamId	2	EquipParamGem,EquipParamWeapon
swordArtsType	1	SwordArtsParam
swordArtsTypeNew	1	SwordArtsParam
syncNumVaryId	1	EquipParamGoods
systemAnnounceNoScrollWaitTime	1	MenuCommonParam
systemAnnounceScrollBufferTime	1	MenuCommonParam
systemAnnounceScrollCount	1	MenuCommonParam
systemAnnounceScrollSpeed	1	MenuCommonParam
systemEnchant_BigRune	1	PlayerCommonParam
tabId	1	BonfireWarpSubCategoryParam
tabTextId	1	SignPuddleTabParam
tableId	1	CharMakeMenuTopParam
tableId2	1	CharMakeMenuTopParam
talkAnimationId	1	TalkParam
talkChrEntityId	1	BuddyStoneParam
targetAILockDmyPoly	1	NpcThinkParam
targetBone1	1	RuntimeBoneControlParam
targetBone2	1	RuntimeBoneControlParam
targetPriority	1	SpEffectParam
targetStateBattleDurationTime	1	MenuCommonParam
targetStateSearchDurationTime	1	MenuCommonParam
targetSys_DmgEffectRate	1	NpcThinkParam
targetYOffsetRange	1	Bullet
teamOffenseEffectivity	1	SpEffectParam
teamType	2	NpcParam,RoleParam
terminateTimeoutTime	1	NetworkParam
tessellationEnabled	3	Gconfig_ShaderQuality,Gconfig_ShaderQuality_ps4,Gconfig_ShaderQuality_xboxone
texMemoryType	1	ChrModelParam
texName_00	1	CutSceneTextureLoadParam
texName_01	1	CutSceneTextureLoadParam
texName_02	1	CutSceneTextureLoadParam
texName_03	1	CutSceneTextureLoadParam
texName_04	1	CutSceneTextureLoadParam
texName_05	1	CutSceneTextureLoadParam
texName_06	1	CutSceneTextureLoadParam
texName_07	1	CutSceneTextureLoadParam
texName_08	1	CutSceneTextureLoadParam
texName_09	1	CutSceneTextureLoadParam
texName_10	1	CutSceneTextureLoadParam
texName_11	1	CutSceneTextureLoadParam
texName_12	1	CutSceneTextureLoadParam
texName_13	1	CutSceneTextureLoadParam
texName_14	1	CutSceneTextureLoadParam
texName_15	1	CutSceneTextureLoadParam
tex_lv01_BorderDist	1	PartsDrawParam
tex_lv01_PlayDist	1	PartsDrawParam
textBoxType	1	ActionButtonParam
textDisableFlag2Id1	2	BonfireWarpParam,WorldMapPointParam
textDisableFlag2Id2	2	BonfireWarpParam,WorldMapPointParam
textDisableFlag2Id3	2	BonfireWarpParam,WorldMapPointParam
textDisableFlag2Id4	2	BonfireWarpParam,WorldMapPointParam
textDisableFlag2Id5	2	BonfireWarpParam,WorldMapPointParam
textDisableFlag2Id6	2	BonfireWarpParam,WorldMapPointParam
textDisableFlag2Id7	2	BonfireWarpParam,WorldMapPointParam
textDisableFlag2Id8	2	BonfireWarpParam,WorldMapPointParam
textDisableFlagId1	2	BonfireWarpParam,WorldMapPointParam
textDisableFlagId2	2	BonfireWarpParam,WorldMapPointParam
textDisableFlagId3	2	BonfireWarpParam,WorldMapPointParam
textDisableFlagId4	2	BonfireWarpParam,WorldMapPointParam
textDisableFlagId5	2	BonfireWarpParam,WorldMapPointParam
textDisableFlagId6	2	BonfireWarpParam,WorldMapPointParam
textDisableFlagId7	2	BonfireWarpParam,WorldMapPointParam
textDisableFlagId8	2	BonfireWarpParam,WorldMapPointParam
textEnableFlag2Id1	2	BonfireWarpParam,WorldMapPointParam
textEnableFlag2Id2	2	BonfireWarpParam,WorldMapPointParam
textEnableFlag2Id3	2	BonfireWarpParam,WorldMapPointParam
textEnableFlag2Id4	2	BonfireWarpParam,WorldMapPointParam
textEnableFlag2Id5	2	BonfireWarpParam,WorldMapPointParam
textEnableFlag2Id6	2	BonfireWarpParam,WorldMapPointParam
textEnableFlag2Id7	2	BonfireWarpParam,WorldMapPointParam
textEnableFlag2Id8	2	BonfireWarpParam,WorldMapPointParam
textEnableFlagId1	2	BonfireWarpParam,WorldMapPointParam
textEnableFlagId2	2	BonfireWarpParam,WorldMapPointParam
textEnableFlagId3	2	BonfireWarpParam,WorldMapPointParam
textEnableFlagId4	2	BonfireWarpParam,WorldMapPointParam
textEnableFlagId5	2	BonfireWarpParam,WorldMapPointParam
textEnableFlagId6	2	BonfireWarpParam,WorldMapPointParam
textEnableFlagId7	2	BonfireWarpParam,WorldMapPointParam
textEnableFlagId8	2	BonfireWarpParam,WorldMapPointParam
textID	1	KeyAssignMenuItemParam
textId	9	ActionButtonParam,BaseChrSelectMenuParam,BonfireWarpSubCategoryParam,BonfireWarpTabParam,FeTextEffectParam,MenuValueTableParam,SwordArtsParam,TutorialParam,WorldMapPlaceNameParam
textId1	2	BonfireWarpParam,WorldMapPointParam
textId2	2	BonfireWarpParam,WorldMapPointParam
textId3	2	BonfireWarpParam,WorldMapPointParam
textId4	2	BonfireWarpParam,WorldMapPointParam
textId5	2	BonfireWarpParam,WorldMapPointParam
textId6	2	BonfireWarpParam,WorldMapPointParam
textId7	2	BonfireWarpParam,WorldMapPointParam
textId8	2	BonfireWarpParam,WorldMapPointParam
textType1	2	BonfireWarpParam,WorldMapPointParam
textType2	2	BonfireWarpParam,WorldMapPointParam
textType3	2	BonfireWarpParam,WorldMapPointParam
textType4	2	BonfireWarpParam,WorldMapPointParam
textType5	2	BonfireWarpParam,WorldMapPointParam
textType6	2	BonfireWarpParam,WorldMapPointParam
textType7	2	BonfireWarpParam,WorldMapPointParam
textType8	2	BonfireWarpParam,WorldMapPointParam
textureId	1	DecalParam
textureMaxSize	3	Gconfig_ShadowQuality,Gconfig_ShadowQuality_ps4,Gconfig_ShadowQuality_xboxone
textureMinSize	3	Gconfig_ShadowQuality,Gconfig_ShadowQuality_ps4,Gconfig_ShadowQuality_xboxone
textureSizeDivider	3	Gconfig_ShadowQuality,Gconfig_ShadowQuality_ps4,Gconfig_ShadowQuality_xboxone
textureSizeScaler	3	Gconfig_ShadowQuality,Gconfig_ShadowQuality_ps4,Gconfig_ShadowQuality_xboxone
thinOutMode	1	DecalParam
thinOutNeighborAddRadius	1	DecalParam
thinOutNeighborLimitNum	1	DecalParam
thinOutOverlapLimitNum	1	DecalParam
thinOutOverlapMultiRadius	1	DecalParam
thinkAttr_doAdmirer	1	NpcThinkParam
threatLv	2	NpcParam,RoleParam
throwAtkRate	1	EquipParamWeapon
throwAttackParamChange	1	SpEffectParam
throwCondition	1	SpEffectParam
throwDamageAttribute	2	AtkParam_Npc,AtkParam_Pc
throwFlag	2	AtkParam_Npc,AtkParam_Pc
