# AUTO-GENERATED by tools/datamine_esd_flags.py -- DO NOT EDIT, re-emit.
# Every event flag an NPC talk ESD SETS = the NPC-STATE flag vocabulary.
# JOIN KEY, NOT A VERDICT. The chain is: ESD sets -> EMEVD tests -> treasure
# enabled/disabled. Join gate_flag in lot_gates.tsv against this to tell an
# NPC-STATE gate from a world/progression gate.
# MEASURED THIS RUN (recomputed on every emit; the tool hard-fails if the
# disjointness breaks or the positive control goes empty):
#   esd flags 2408 | msb_flag_region 0/2803 | corpse 0/1824 | flag_lots 3/4558
#   POSITIVE CONTROL: 13/53 lot_gates gate_flags are ESD-set
# how: literal | arg (call-graph resolved) | argsum (const+param step ladder)
#      | conditional (SetEventFlagIf)
flag	sense	talk_id	map_id	how
1051369235	on	312026000	m60_00_00_00	arg
1051369236	on	312001400	m14_00_00_00	arg
1051369236	on	312006000	m60_00_00_00	arg
1051369236	on	312026000	m60_00_00_00	arg
1051369255	on	220001300	m13_00_00_00	literal
1051369255	on	220003207	m32_07_00_00	literal
1051369255	on	220006000	m60_00_00_00	literal
1051369255	on	220016000	m60_00_00_00	literal
1051369255	on	220026000	m60_00_00_00	literal
1051369265	on	220001300	m13_00_00_00	literal
1051369265	on	220003207	m32_07_00_00	literal
1051369265	on	220006000	m60_00_00_00	literal
1051369265	on	220016000	m60_00_00_00	literal
1051369265	on	220026000	m60_00_00_00	literal
1051369266	on	220001300	m13_00_00_00	literal
1051369266	on	220003207	m32_07_00_00	literal
1051369266	on	220006000	m60_00_00_00	literal
1051369266	on	220016000	m60_00_00_00	literal
1051369266	on	220026000	m60_00_00_00	literal
1051369267	on	220001300	m13_00_00_00	literal
1051369267	on	220003207	m32_07_00_00	literal
1051369267	on	220006000	m60_00_00_00	literal
1051369267	on	220016000	m60_00_00_00	literal
1051369267	on	220026000	m60_00_00_00	literal
1051369352	on	216001202	m12_02_00_00	arg
1051369352	on	216006000	m60_00_00_00	arg
1051369355	on	216001202	m12_02_00_00	arg
1051369355	on	216006000	m60_00_00_00	arg
1051369358	on	216001202	m12_02_00_00	literal
1051369358	on	216006000	m60_00_00_00	literal
1051369950	on	906006000	m60_00_00_00	literal
1051432702	on	202006000	m60_00_00_00	arg
1051432704	on	202006000	m60_00_00_00	arg
1051432705	on	202006000	m60_00_00_00	literal
1051432706	on	202006000	m60_00_00_00	literal
1051432707	on	202006000	m60_00_00_00	literal
1051432709	on	202006000	m60_00_00_00	literal
1051439205	on	202006000	m60_00_00_00	literal
1051439206	off	202006000	m60_00_00_00	literal
1051439206	on	202006000	m60_00_00_00	literal
1051439207	off	202006000	m60_00_00_00	literal
1051439211	on	202006000	m60_00_00_00	arg
1051562703	on	227006000	m60_00_00_00	literal
1051562705	on	227006000	m60_00_00_00	literal
1051562707	on	227006000	m60_00_00_00	literal
1051562709	on	227006000	m60_00_00_00	literal
1051562720	on	228206000	m60_00_00_00	literal
1051562732	on	351001100	m11_00_00_00	literal
1051562732	on	351001105	m11_05_00_00	literal
1051562732	on	351001110	m11_10_00_00	literal
1051562732	on	351006000	m60_00_00_00	literal
1051562740	on	801266000	m60_00_00_00	arg
1051562745	on	801266000	m60_00_00_00	arg
1051562747	on	801266000	m60_00_00_00	arg
1051569255	on	348001500	m15_00_00_00	literal
1051569255	on	348006000	m60_00_00_00	literal
1051569256	on	348001500	m15_00_00_00	literal
1051569256	on	348006000	m60_00_00_00	literal
1051569301	on	228206000	m60_00_00_00	literal
1051569355	on	351001100	m11_00_00_00	literal
1051569355	on	351001105	m11_05_00_00	literal
1051569355	on	351001110	m11_10_00_00	literal
1051569355	on	351006000	m60_00_00_00	literal
1051569356	off	351001100	m11_00_00_00	literal
1051569356	off	351001105	m11_05_00_00	literal
1051569356	off	351001110	m11_10_00_00	literal
1051569356	off	351006000	m60_00_00_00	literal
1051569356	on	351001100	m11_00_00_00	literal
1051569356	on	351001105	m11_05_00_00	literal
1051569356	on	351001110	m11_10_00_00	literal
1051569356	on	351006000	m60_00_00_00	literal
1051569357	on	351001100	m11_00_00_00	literal
1051569357	on	351001105	m11_05_00_00	literal
1051569357	on	351001110	m11_10_00_00	literal
1051569357	on	351006000	m60_00_00_00	literal
1051569358	off	351001100	m11_00_00_00	literal
1051569358	off	351001105	m11_05_00_00	literal
1051569358	off	351001110	m11_10_00_00	literal
1051569358	off	351006000	m60_00_00_00	literal
1051569358	on	351001100	m11_00_00_00	literal
1051569358	on	351001105	m11_05_00_00	literal
1051569358	on	351001110	m11_10_00_00	literal
1051569358	on	351006000	m60_00_00_00	literal
1051569359	on	351001100	m11_00_00_00	literal
1051569359	on	351001105	m11_05_00_00	literal
1051569359	on	351001110	m11_10_00_00	literal
1051569359	on	351006000	m60_00_00_00	literal
1051569360	off	351001100	m11_00_00_00	literal
1051569360	off	351001105	m11_05_00_00	literal
1051569360	off	351001110	m11_10_00_00	literal
1051569360	off	351006000	m60_00_00_00	literal
1051569360	on	351001100	m11_00_00_00	literal
1051569360	on	351001105	m11_05_00_00	literal
1051569360	on	351001110	m11_10_00_00	literal
1051569360	on	351006000	m60_00_00_00	literal
1051569361	on	351001100	m11_00_00_00	literal
1051569361	on	351001105	m11_05_00_00	literal
1051569361	on	351001110	m11_10_00_00	literal
1051569361	on	351006000	m60_00_00_00	literal
1051569362	on	351001100	m11_00_00_00	arg
1051569362	on	351001105	m11_05_00_00	arg
1051569362	on	351001110	m11_10_00_00	arg
1051569362	on	351006000	m60_00_00_00	arg
1051569400	on	801266000	m60_00_00_00	arg
1051569405	on	801266000	m60_00_00_00	arg
1051569455	on	112001100	m11_00_00_00	literal
1051569455	on	112006000	m60_00_00_00	literal
1051579200	on	603026000	m60_00_00_00	arg
1052382720	on	216001202	m12_02_00_00	arg
1052382720	on	216006000	m60_00_00_00	arg
1052382721	on	216001202	m12_02_00_00	arg
1052382721	on	216006000	m60_00_00_00	arg
1052389302	on	216001202	m12_02_00_00	arg
1052389302	on	216006000	m60_00_00_00	arg
1052389305	on	216001202	m12_02_00_00	arg
1052389305	on	216006000	m60_00_00_00	arg
1052389306	on	216001202	m12_02_00_00	literal
1052389306	on	216006000	m60_00_00_00	literal
1052389307	on	216001202	m12_02_00_00	arg
1052389307	on	216006000	m60_00_00_00	arg
1054539200	on	000001000	m00_00_00_00	literal
1054539200	on	000003000	m00_00_00_00	literal
1054539201	on	000001000	m00_00_00_00	literal
1054539205	on	000001000	m00_00_00_00	literal
1054539205	on	000003000	m00_00_00_00	literal
1054539206	off	000001000	m00_00_00_00	literal
1054539206	on	000001000	m00_00_00_00	literal
1054539210	off	000001000	m00_00_00_00	literal
1054539210	on	000001000	m00_00_00_00	literal
1054539211	on	000003000	m00_00_00_00	arg
1054539215	off	000001000	m00_00_00_00	literal
1054539215	on	000001000	m00_00_00_00	literal
1054539216	on	000003000	m00_00_00_00	arg
1054559200	off	000001000	m00_00_00_00	literal
1054559200	on	000001000	m00_00_00_00	literal
1054559201	on	000003000	m00_00_00_00	arg
1054559202	on	000003000	m00_00_00_00	arg
2044469205	on	450076100	m61_00_00_00	arg
2045409200	on	430036100	m61_00_00_00	arg
2045422700	off	416006100	m61_00_00_00	literal
2045422700	on	416006100	m61_00_00_00	literal
2045422713	on	415006100	m61_00_00_00	arg
2045422714	on	415006100	m61_00_00_00	arg
2045422714	on	415006100	m61_00_00_00	literal
2045422715	on	415006100	m61_00_00_00	arg
2045422717	on	415006100	m61_00_00_00	literal
2045429206	on	416006100	m61_00_00_00	arg
2045429207	on	416006100	m61_00_00_00	arg
2045429208	on	416006100	m61_00_00_00	arg
2045429209	on	416006100	m61_00_00_00	arg
2045429210	on	416006100	m61_00_00_00	arg
2045429211	on	416006100	m61_00_00_00	arg
2045429213	on	416006100	m61_00_00_00	arg
2045429214	on	416006100	m61_00_00_00	arg
2045429215	on	416006100	m61_00_00_00	arg
2045429216	on	416006100	m61_00_00_00	arg
2045429220	on	416006100	m61_00_00_00	arg
2045429221	on	416006100	m61_00_00_00	arg
2045429222	on	416006100	m61_00_00_00	arg
2045429225	on	416006100	m61_00_00_00	literal
2045429227	on	416006100	m61_00_00_00	literal
2045429255	on	415006100	m61_00_00_00	arg
2045429256	on	415006100	m61_00_00_00	arg
2045429257	on	415006100	m61_00_00_00	arg
2045429258	on	415006100	m61_00_00_00	arg
2045429259	on	415016100	m61_00_00_00	arg
2045429261	on	415006100	m61_00_00_00	arg
2045429262	on	415006100	m61_00_00_00	arg
2045429263	on	415006100	m61_00_00_00	arg
2045429264	on	415006100	m61_00_00_00	arg
2045429265	on	415006100	m61_00_00_00	arg
2045429266	on	415006100	m61_00_00_00	literal
2045429267	on	415006100	m61_00_00_00	literal
2045429268	on	415006100	m61_00_00_00	arg
2045429269	on	415006100	m61_00_00_00	arg
2045429271	on	415006100	m61_00_00_00	arg
2045429272	on	415006100	m61_00_00_00	arg
2045429273	on	415006100	m61_00_00_00	arg
2045429274	on	415006100	m61_00_00_00	arg
2045429275	on	415006100	m61_00_00_00	arg
2045429276	on	415006100	m61_00_00_00	literal
2045429300	off	415006100	m61_00_00_00	literal
2045429301	off	415006100	m61_00_00_00	literal
2045429301	on	415006100	m61_00_00_00	literal
2045429302	off	415006100	m61_00_00_00	literal
2045429302	on	415006100	m61_00_00_00	literal
2045429303	off	415006100	m61_00_00_00	literal
2045429303	on	415006100	m61_00_00_00	literal
2045429309	on	415006100	m61_00_00_00	literal
2045429318	on	415016100	m61_00_00_00	literal
2045429320	on	415006100	m61_00_00_00	literal
2045429321	on	415006100	m61_00_00_00	literal
2045429322	on	415006100	m61_00_00_00	literal
2045429330	off	415006100	m61_00_00_00	literal
2045429330	off	600001110	m11_10_00_00	literal
2045429330	on	415006100	m61_00_00_00	literal
2045429330	on	419002200	m22_00_00_00	literal
2045429330	on	419006100	m61_00_00_00	literal
2045429330	on	600001110	m11_10_00_00	literal
2045429331	off	415006100	m61_00_00_00	literal
2045429331	off	419006100	m61_00_00_00	literal
2045429331	off	600001110	m11_10_00_00	literal
2045429331	on	415006100	m61_00_00_00	literal
2045429331	on	419006100	m61_00_00_00	literal
2045429331	on	600001110	m11_10_00_00	conditional
2046422700	off	414002101	m21_01_00_00	arg
2046422700	off	414006100	m61_00_00_00	arg
2046422700	on	414002101	m21_01_00_00	arg
2046422700	on	414006100	m61_00_00_00	arg
2046422701	off	414002101	m21_01_00_00	literal
2046422701	off	414006100	m61_00_00_00	literal
2046422701	on	414002101	m21_01_00_00	arg
2046422701	on	414002101	m21_01_00_00	literal
2046422701	on	414006100	m61_00_00_00	arg
2046422701	on	414006100	m61_00_00_00	literal
2046422707	off	414002101	m21_01_00_00	arg
2046422707	off	414006100	m61_00_00_00	arg
2046422707	on	414002101	m21_01_00_00	literal
2046422707	on	414006100	m61_00_00_00	literal
2046422721	off	417002101	m21_01_00_00	literal
2046422721	off	417006100	m61_00_00_00	literal
2046422721	on	417002101	m21_01_00_00	literal
2046422721	on	417006100	m61_00_00_00	literal
2046422722	off	417002101	m21_01_00_00	literal
2046422722	off	417006100	m61_00_00_00	literal
2046422722	on	417002101	m21_01_00_00	literal
2046422722	on	417006100	m61_00_00_00	literal
2046429205	on	414002101	m21_01_00_00	arg
2046429205	on	414006100	m61_00_00_00	arg
2046429206	on	414002101	m21_01_00_00	arg
2046429206	on	414006100	m61_00_00_00	arg
2046429207	on	414002101	m21_01_00_00	arg
2046429207	on	414006100	m61_00_00_00	arg
2046429209	on	414002101	m21_01_00_00	arg
2046429209	on	414006100	m61_00_00_00	arg
2046429210	on	414002101	m21_01_00_00	literal
2046429210	on	414006100	m61_00_00_00	literal
2046429211	on	414002101	m21_01_00_00	literal
2046429211	on	414006100	m61_00_00_00	literal
2046429217	on	414002101	m21_01_00_00	arg
2046429217	on	414006100	m61_00_00_00	arg
2046429218	on	414002101	m21_01_00_00	arg
2046429218	on	414006100	m61_00_00_00	arg
2046429219	on	414002101	m21_01_00_00	arg
2046429219	on	414006100	m61_00_00_00	arg
2046429220	on	414002101	m21_01_00_00	arg
2046429220	on	414006100	m61_00_00_00	arg
2046429221	on	414002101	m21_01_00_00	literal
2046429221	on	414006100	m61_00_00_00	literal
2046429355	on	417002101	m21_01_00_00	arg
2046429355	on	417006100	m61_00_00_00	arg
2046429356	on	417002101	m21_01_00_00	arg
2046429356	on	417006100	m61_00_00_00	arg
2046429357	on	417002101	m21_01_00_00	arg
2046429357	on	417006100	m61_00_00_00	arg
2046429358	on	417002101	m21_01_00_00	arg
2046429358	on	417006100	m61_00_00_00	arg
2046429360	on	417002101	m21_01_00_00	arg
2046429360	on	417006100	m61_00_00_00	arg
2046429361	on	417002101	m21_01_00_00	arg
2046429361	on	417006100	m61_00_00_00	arg
2046429362	on	417002101	m21_01_00_00	arg
2046429362	on	417006100	m61_00_00_00	arg
2046429363	on	417002101	m21_01_00_00	arg
2046429363	on	417006100	m61_00_00_00	arg
2046429364	on	417002101	m21_01_00_00	arg
2046429364	on	417006100	m61_00_00_00	arg
2046429365	on	417002101	m21_01_00_00	arg
2046429365	on	417006100	m61_00_00_00	arg
2046429366	on	417002101	m21_01_00_00	arg
2046429366	on	417006100	m61_00_00_00	arg
2046429368	on	417002101	m21_01_00_00	arg
2046429368	on	417006100	m61_00_00_00	arg
2046429369	on	417002101	m21_01_00_00	arg
2046429369	on	417006100	m61_00_00_00	arg
2046429371	on	417002101	m21_01_00_00	literal
2046429371	on	417006100	m61_00_00_00	literal
2046429373	on	417002101	m21_01_00_00	literal
2046429373	on	417006100	m61_00_00_00	literal
2046429374	off	417002101	m21_01_00_00	literal
2046429374	off	417006100	m61_00_00_00	literal
2046429374	on	417002101	m21_01_00_00	literal
2046429374	on	417006100	m61_00_00_00	literal
2046429378	on	417002101	m21_01_00_00	literal
2046429378	on	417006100	m61_00_00_00	literal
2046449205	on	450016100	m61_00_00_00	arg
2047419205	on	450026100	m61_00_00_00	arg
2047419206	on	450046100	m61_00_00_00	arg
2047419207	on	450086100	m61_00_00_00	arg
2047449205	on	450056100	m61_00_00_00	arg
2047462700	on	413106100	m61_00_00_00	arg
2047469250	on	430056100	m61_00_00_00	arg
2048419200	on	430046100	m61_00_00_00	arg
2048422701	on	403006100	m61_00_00_00	arg
2048422702	on	403006100	m61_00_00_00	arg
2048422705	off	403006100	m61_00_00_00	arg
2048422705	on	403006100	m61_00_00_00	arg
2048422706	on	403006100	m61_00_00_00	arg
2048422707	on	403006100	m61_00_00_00	literal
2048422708	on	403006100	m61_00_00_00	literal
2048422709	off	403006100	m61_00_00_00	literal
2048422709	on	000001000	m00_00_00_00	literal
2048429202	on	403006100	m61_00_00_00	arg
2048429208	on	403006100	m61_00_00_00	arg
2048429209	on	403006100	m61_00_00_00	arg
2048429210	on	403006100	m61_00_00_00	arg
2048429211	on	403006100	m61_00_00_00	arg
2048429219	on	403006100	m61_00_00_00	literal
2048429220	on	403006100	m61_00_00_00	arg
2048432705	off	419006100	m61_00_00_00	literal
2048432705	on	419006100	m61_00_00_00	literal
2048432709	off	419002200	m22_00_00_00	literal
2048432709	off	419006100	m61_00_00_00	literal
2048432709	on	419002200	m22_00_00_00	literal
2048432709	on	419006100	m61_00_00_00	literal
2048439205	on	419002200	m22_00_00_00	literal
2048439205	on	419006100	m61_00_00_00	literal
2048439206	on	419002200	m22_00_00_00	literal
2048439206	on	419006100	m61_00_00_00	literal
2048439213	on	419002200	m22_00_00_00	literal
2048439213	on	419006100	m61_00_00_00	literal
2048439215	on	419002200	m22_00_00_00	arg
2048439215	on	419006100	m61_00_00_00	arg
2048439216	on	419002200	m22_00_00_00	arg
2048439216	on	419006100	m61_00_00_00	arg
2048439217	on	419002200	m22_00_00_00	literal
2048439217	on	419006100	m61_00_00_00	literal
2048439218	on	419002200	m22_00_00_00	arg
2048439218	on	419006100	m61_00_00_00	arg
2048439219	on	419002200	m22_00_00_00	arg
2048439219	on	419006100	m61_00_00_00	arg
2048439222	on	419002200	m22_00_00_00	arg
2048439222	on	419006100	m61_00_00_00	arg
2048439223	on	419002200	m22_00_00_00	arg
2048439223	on	419006100	m61_00_00_00	arg
2048439225	on	419002200	m22_00_00_00	arg
2048439225	on	419006100	m61_00_00_00	arg
2048439226	on	419002200	m22_00_00_00	arg
2048439226	on	419006100	m61_00_00_00	arg
2048439228	on	419002200	m22_00_00_00	arg
2048439228	on	419006100	m61_00_00_00	arg
2048439229	on	419002200	m22_00_00_00	arg
2048439229	on	419006100	m61_00_00_00	arg
2048439230	on	419002200	m22_00_00_00	arg
2048439230	on	419006100	m61_00_00_00	arg
2048439232	on	419002200	m22_00_00_00	arg
2048439232	on	419006100	m61_00_00_00	arg
2048439233	on	419002200	m22_00_00_00	arg
2048439233	on	419006100	m61_00_00_00	arg
2048439235	on	419002200	m22_00_00_00	arg
2048439235	on	419006100	m61_00_00_00	arg
2048439236	on	419002200	m22_00_00_00	arg
2048439236	on	419006100	m61_00_00_00	arg
2048439250	on	430066100	m61_00_00_00	arg
2048449300	on	430006100	m61_00_00_00	arg
2048452700	off	414002101	m21_01_00_00	arg
2048452700	off	414006100	m61_00_00_00	arg
2048452700	on	414002101	m21_01_00_00	arg
2048452700	on	414006100	m61_00_00_00	arg
2048452701	off	414002101	m21_01_00_00	literal
2048452701	off	414006100	m61_00_00_00	literal
2048452701	on	414002101	m21_01_00_00	arg
2048452701	on	414002101	m21_01_00_00	literal
2048452701	on	414006100	m61_00_00_00	arg
2048452701	on	414006100	m61_00_00_00	literal
2048452707	off	414002101	m21_01_00_00	arg
2048452707	off	414006100	m61_00_00_00	arg
2048452707	on	414002101	m21_01_00_00	literal
2048452707	on	414006100	m61_00_00_00	literal
2048452715	off	418001205	m12_05_00_00	conditional
2048452715	off	418006100	m61_00_00_00	conditional
2048452715	on	418001205	m12_05_00_00	literal
2048452715	on	418006100	m61_00_00_00	literal
2048452717	off	418001205	m12_05_00_00	literal
2048452717	off	418006100	m61_00_00_00	literal
2048452717	on	418001205	m12_05_00_00	literal
2048452717	on	418006100	m61_00_00_00	literal
2048459205	on	414002101	m21_01_00_00	arg
2048459205	on	414002101	m21_01_00_00	literal
2048459205	on	414006100	m61_00_00_00	arg
2048459205	on	414006100	m61_00_00_00	literal
2048459206	on	414002101	m21_01_00_00	arg
2048459206	on	414006100	m61_00_00_00	arg
2048459207	on	414002101	m21_01_00_00	arg
2048459207	on	414006100	m61_00_00_00	arg
2048459208	on	414002101	m21_01_00_00	arg
2048459208	on	414006100	m61_00_00_00	arg
2048459209	on	414002101	m21_01_00_00	arg
2048459209	on	414006100	m61_00_00_00	arg
2048459210	on	414002101	m21_01_00_00	arg
2048459210	on	414006100	m61_00_00_00	arg
2048459211	on	414002101	m21_01_00_00	arg
2048459211	on	414006100	m61_00_00_00	arg
2048459212	on	414002101	m21_01_00_00	arg
2048459212	on	414006100	m61_00_00_00	arg
2048459215	on	414002101	m21_01_00_00	arg
2048459215	on	414006100	m61_00_00_00	arg
2048459219	on	414002101	m21_01_00_00	literal
2048459219	on	414006100	m61_00_00_00	literal
2048459220	on	414002101	m21_01_00_00	literal
2048459220	on	414006100	m61_00_00_00	literal
2048459221	on	414002101	m21_01_00_00	literal
2048459221	on	414006100	m61_00_00_00	literal
2048459226	on	414002101	m21_01_00_00	arg
2048459226	on	414006100	m61_00_00_00	arg
2048459227	on	414002101	m21_01_00_00	arg
2048459227	on	414006100	m61_00_00_00	arg
2048459228	on	414002101	m21_01_00_00	arg
2048459228	on	414006100	m61_00_00_00	arg
2048459229	on	414002101	m21_01_00_00	arg
2048459229	on	414006100	m61_00_00_00	arg
2048459255	on	418001205	m12_05_00_00	arg
2048459255	on	418006100	m61_00_00_00	arg
2048459257	on	418001205	m12_05_00_00	arg
2048459257	on	418006100	m61_00_00_00	arg
2048459258	on	418001205	m12_05_00_00	arg
2048459258	on	418006100	m61_00_00_00	arg
2048459260	on	418001205	m12_05_00_00	arg
2048459260	on	418006100	m61_00_00_00	arg
2048459261	on	418001205	m12_05_00_00	arg
2048459261	on	418006100	m61_00_00_00	arg
2048459262	on	418001205	m12_05_00_00	arg
2048459262	on	418006100	m61_00_00_00	arg
2048459263	on	418001205	m12_05_00_00	arg
2048459263	on	418006100	m61_00_00_00	arg
2048459264	on	418001205	m12_05_00_00	literal
2048459264	on	418006100	m61_00_00_00	literal
2048459265	on	418001205	m12_05_00_00	arg
2048459265	on	418006100	m61_00_00_00	arg
2048459266	on	418001205	m12_05_00_00	arg
2048459266	on	418006100	m61_00_00_00	arg
2048459267	on	418001205	m12_05_00_00	arg
2048459267	on	418006100	m61_00_00_00	arg
2048459268	on	418001205	m12_05_00_00	arg
2048459268	on	418006100	m61_00_00_00	arg
2048459269	on	418001205	m12_05_00_00	arg
2048459269	on	418006100	m61_00_00_00	arg
2048459270	on	418001205	m12_05_00_00	literal
2048459270	on	418006100	m61_00_00_00	literal
2048459271	on	418001205	m12_05_00_00	arg
2048459271	on	418006100	m61_00_00_00	arg
2048459272	on	418001205	m12_05_00_00	arg
2048459272	on	418006100	m61_00_00_00	arg
2048459275	on	418001205	m12_05_00_00	arg
2048459275	on	418006100	m61_00_00_00	arg
2048459277	on	418001205	m12_05_00_00	arg
2048459277	on	418006100	m61_00_00_00	arg
2048459278	on	418001205	m12_05_00_00	arg
2048459278	on	418006100	m61_00_00_00	arg
